business_name,postal_code,town,state,country,website,email,owner_name,source_url,_source
Niedernhausen Steak & Grill Haus,65527,Niedernhausen,,,,mehmetyakar288@gmail.com,wLzEuMC9zVHlwZS9SZXNvdXJjZVJlZiMiIHhtcDpDcmVhdG9yVG9vbD0iQWRvYmUgUGhvdG9zaG9wIENT,https://niedernhausen-steak-grill-haus.eatbu.com/?lang=de,site
Timm's Café,64293,Darmstadt,,,,info@timmscafe.de,Timm’s Café GmbH,https://www.timmscafe.de/impressum/,site
Pizzeria Casa Famiglia,34314,Espenau,,,,,Irshad Javed,https://www.casafamiglia-espenau.de/impressum.php,site
Schäfer Dein Bäcker,35606,Solms,,,,info@schaefer-dein-baecker.de,"eatures"":false",https://www.schaefer-dein-baecker.de/impressum/,site
Franziska,60599,Frankfurt am Main,,,,info@mook-group.de,geführtes Familienunternehmen,https://www.mook-group.de/franziska/,site
Lucille Kaffeehaus,60316,Frankfurt am Main,,,,INFO@LUCILLE-FRANKFURT.DE,Mehran Alvani,https://www.lucille-frankfurt.de/,site
Nakorn Thai,60318,Frankfurt am Main,,,,,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://www.nakornthaifrankfurt.de/impressum,site
Maison de Ban,60487,Frankfurt am Main,,,,sales@nicsell.com,ist über uns nicht möglich,https://nicsell.com/de/domain/maison-de-ban.de,site
Kulturbahnhof,64546,Mörfelden-Walldorf,,,,,,https://www.kuba-moerfelden.de/kontakt/impressum,site
Ong Tao Vegan,60316,Frankfurt am Main,,,,benutzer@domain.com,"erninseln""",https://www.ongtaovegan.de/home,site
Achilles,63073,Offenbach am Main,,,,info@restaurant-bar-achilles.de,Achilles Mouzias,https://www.restaurant-bar-achilles.de/,site
Café Wacker Dribbdebach,60596,Frankfurt am Main,,,,order@wackers-kaffee.com,nen:,https://wackers-kaffee.com/Information/Impressum/,site
Ganesha,60389,Frankfurt am Main,,,,info@ganesha-frankfurt.de,Paramjeet Singh,https://www.ganesha-frankfurt.de/impressum/,site
The Original Beef,35683,Dillenburg,,,,info@theoriginalbeef.com,hat ein zentrales Paradies für Burger Liebhaber geschaffen. Das kleine Familienbu,https://theoriginalbeef.com/,site
Pizzeria Giorgio,63329,Egelsbach,,,,,NTGL');,https://www.pizzeriagiorgio-egelsbach.de/,site
Esprit,64823,Groß-Umstadt,,,,info@hotel-jakob.de,,https://www.hotel-jakob.de/kontakt/impressum,site
Garda,64295,Darmstadt,,,,hotel-garda@gmx.de,alt erstellt. Dennoch kann keine Garantie für Aktualität,http://www.hotel-garda-darmstadt.de/impressum.html,site
Döneria Kebab,34132,Kassel,,,,yezi@yezisrestaurant.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://yezisrestaurant.de/impressum,site
Ristorante Mediterraneo,63450,Hanau,,,,info@golfo-mediterraneo.de,Inel GmbH,https://golfo-mediterraneo.de/impressum/,site
Äbbelwoi Schmidt,65195,Wiesbaden,,,,abbelwoischmidt@t-online.de,iles inklusive Ihrer IP-Adressen.,https://www.xn--bbelwoi-schmidt-zkb.de/home/impressum/,site
Liebezeit,35683,Dillenburg,,,,info@liebezeit-dillenburg.de,alt kreierten Tapas,https://www.liebezeit-dillenburg.de/restaurant-bar,site
Siebenbergen,34121,Kassel,,,,be@7bergen.de,"low"":""NONE""",https://www.7bergen.de,site
Bar Shuka,60329,Frankfurt am Main,,,,helpdesk@net-wb.de,iles). Zu den Zugriffsdaten gehören:,https://barshuka.com/imprint,site
Kochwerk,35423,Lich,,,,kochwerk@mail.de,verantwortlich.,http://www.kochwerk-lich.de/impressum.html,site
Minh Minh,35683,Dillenburg,,,,,"YJBVjS0LUB"" />",https://kontakt.edan.io,site
Al Lago,35649,Bischoffen,,,,info@allago-aartalsee.de,alt erstellt. Für die Richtigkeit,https://www.allago-aartalsee.de/,site
Burgkeller,65549,Limburg an der Lahn,,,,info@burgkeller-limburg.de,n Personen],https://burgkeller-limburg.de/impressum/,site
Thai Chili,65527,Niedernhausen,,,,info@thaichili-niedernhausen.de,wLzEuMC9zVHlwZS9SZXNvdXJjZVJlZiMiIHhtcDpDcmVhdG9yVG9vbD0iQWRvYmUgUGhvdG9zaG9wIENT,https://thai-chili.eatbu.com/?lang=de,site
Bodega Don Carlos,65527,Niedernhausen,,,,Giuliachiaravalloti@mail.de,wLzEuMC9zVHlwZS9SZXNvdXJjZVJlZiMiIHhtcDpDcmVhdG9yVG9vbD0iQWRvYmUgUGhvdG9zaG9wIENT,https://bodega-don-carlos-tapasbar-restaurant.eatbu.com/?lang=de,site
L'Osteria,65552,Limburg an der Lahn,,,,office@losteria.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://losteria.net/de/impressum/,site
Café Ernst,65451,Kelsterbach,,,,info@cafe-ernst.de,Andreas Schmitt,https://cafe-ernst.de/impressum/,site
Piccola Roma,65527,Niedernhausen,,,,,Maximilian Mühl,http://piccola-roma-niedernhausen.de/impressum,site
Agadir,65183,Wiesbaden,,,,alkaadiribouraada@gmail.com,"to"">",https://restaurant-agadir-wiesbaden.jimdosite.com/kontakt/,site
Café Heide,63450,Hanau,,,,kontakt@cafe-heide.de,"qRzujupbJfPzJ9"" target=""_blank"">Am Hauptbahnhof 2",https://www.cafe-heide.de/,site
Star Döner,64354,Reinheim,,,,,,http://www.xn--star-dner-57a.de/kontakt/impressum,site
Hausmann’s,60549,Frankfurt am Main,,,,info@tellerrand-concepts.com,,https://hausmanns-restaurant.com/impressum/,site
The Braze,60431,Frankfurt am Main,,,,book@nuraghe.nu,Sabrina Murino,https://www.thebraze.de/impressum/,site
Restaurant-Pizzeria Taberna,65589,Hadamar,,,,info@taberna-hadamar.de,rame{position:absolute;width:101%;height:100%;top:50%;left:50%;transform:translat,https://www.taberna-hadamar.de/impressum,site
Gasthaus Bergschänke,36323,Grebenau,,,,info@grebenau.de,alt erstellt. Für die Richtigkeit,https://www.grebenau.org/impressum.html,site
Michelangelo,36251,Bad Hersfeld,,,,,"ullscreen"":null",https://www.ristorante-michelangelo.info/kontakt,site
Es Lämmche,64747,Breuberg,,,,,,https://p2m-1.forsaledomain.net/true1.php?id=eslftl836vqswdq2,site
Lipp,69483,Wald-Michelbach,,,,,"Twvc2NyaXB0Pg==""",https://lipps-baecker.de/kontakt/,site
My Masala,60433,Frankfurt am Main,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,"low"":""NONE""",https://www.mymasala.de,site
Hoppenworth & Ploch,60311,Frankfurt am Main,,,,orders@hoppenworth-ploch.de,"jNjxP.de.esm.js""",https://hoppenworth-ploch.de,site
Reynabi,35390,Gießen,,,,reynabi2022@gmail.com,ältig mit frischen Zutaten zubereitet werden! Bei Reynabi Döner Imbiss ist unser,https://reynabi-doener-und-so.de/impressum,site
Hanauer Bub,63452,Hanau,,,,info@hanauer-bub.de,rame{position:absolute;width:101%;height:100%;top:50%;left:50%;transform:translat,https://www.hanauer-bub.de/,site
Ahoch2 Suppen & Bar,64293,Darmstadt,,,,,,https://p2m-1.forsaledomain.net/true1.php?id=ahovpyrzn5f9ila5,site
Inges Hof,35457,Lollar,,,,hilde-braucht-stoff@web.de,"ullscreen"":null",https://www.hilde-braucht-stoff.de/impressum/,site
Urfa man,65929,Frankfurt am Main,,,,msaityalcin1@gmail.com,,https://urfaman-gala.de/kontakt/,site
Kantine im Landratsamt,36037,Fulda,,,,info@gruemel.de,amxvSasgQaE4swivVwnAyQGw/PHW9htE+38jd8efhGUMDbYs1g9RjvRivJdSnLzhHelb8wbvWK2a2Cb5J,https://www.gruemel.de/Dienstleistungen/71-135-KantineLandratsamt,site
Memoria,35606,Solms,,,,info@restaurant-memoria.de,ältiger inhaltlicher Kontrolle übernehmen wir keine Haftung für die Inhalte exter,https://www.restaurant-memoria.de/impressum/,site
Zafferano,61137,Schöneck,,,,,,https://www.restaurant-zafferano.de/Impressum,site
Café Bäckerei Storch im DB Zentrum,36037,Fulda,,,,,,https://www.baeckereistorch.de/error404.php,site
Knusperbohne,63599,Biebergemünd,,,,info@knusperbohne.de,Petra Bär so begeisterte.,https://knusperbohne.de,site
Crust & Fire,64347,Griesheim,,,,mail@crustandfire.de,jZT0icHJlc2VydmUiPgogICAgICA8cGF0aCBkPSJNMjIsNC40bC0yLjctMi4zQzE5LjIsMiwxOS4xLDIs,https://www.crustandfire.de/,site
Rumi's,60326,Frankfurt am Main,,,,info@rumis-restaurant.de,"ullscreen"":null",https://www.rumis-restaurant.de/,site
La Stella Solms,35606,Solms,,,,,NTGL');,https://www.la-stella-solms.de/,site
Adi's Club,65201,Wiesbaden,,,,adi@willkommen-in-club.de,,http://www.willkommen-in-club.de/kontakt/,site
Schäfers Backstuben,35606,Solms,,,,info@schaefers-backstuben.de,Maximilian Plum,https://schaefers-backstuben.de/kontakt/impressum,site
Sicilia,63636,Brachttal,,,,,,https://p2m-1.forsaledomain.net/true1.php?id=ris2bb0zcx0fbn8l,site
Schmeckewöhlerchen,34314,Espenau,,,,kontakt@schmeckewoehlerchen.eu,"stylesheet-85/omgf-stylesheet-85.css?ver=1666175715"" rel=""stylesheet"" property=""s",http://wp.schmeckewoehlerchen.eu/,site
Yumas,60325,Frankfurt am Main,,,,eschborn@yumas.de,Nikolas Peters,https://yumas.de/,site
Pinsa Imperium,34537,Bad Wildungen,,,,kontakt@pinsa-imperium.de,JzpPNym7UeAV4A7gAXWKebzHn0vX9PqjJSLxL5DPhz3uQo4AVyqXFq+ZYE2az4JXFXGw3BNAd+JzSr7xW,https://www.pinsa-imperium.de/,site
Schweitzers Hofcafé & Lädchen,34314,Espenau,,,,kontakt@hofladen-espenau.de,Beatrice,https://www.hofladen-espenau.de/,site
Cafe Die Gürre Stubb,34628,Willingshausen,,,,heidrun.kalbfleisch@yahoo.de,,https://dieguerrestubb.de/kontakt/,site
bar.carlotta,63571,Gelnhausen,,,,,"ooding=0"" crossorigin=""use-credentials"" />",https://m.facebook.com/kontakt/impressum,site
Cafe Faleyda,60316,Frankfurt am Main,,,,cafe@faleyda.de,"low"":""NONE""",https://www.faleyda.de,site
Oceans,60325,Frankfurt am Main,,,,,Sedat Durmaz,https://www.oceans-frankfurt.de/impressum/,site
Svea,60594,Frankfurt am Main,,,,hej@svea-frankfurt.com,local-robotoserif-css' href='https://sveawebsiteonetheme.live-website.com/wp-cont,https://sveawebsiteonetheme.live-website.com/,site
La Taverna,63450,Hanau,,,,b3fc24b1-f7a0f5a4@1900w.JPG,des Restaurants 'Ristorante-Pizzeria La Taverna' in Hanau,https://restaurant-la-taverna-hanau.de/,site
Das Burger Haus,65428,Rüsselsheim am Main,,,,logo-schwarz@3x.png,orm_wrapper .top_label .gfield_label,https://das-burger-haus.de/,site
Don't f**k Goethe,60311,Frankfurt am Main,,,,benutzer@domain.com,"erninseln""",https://www.dfg-ffm.com,site
Kunstmühle,35625,Hüttenberg,,,,info@kunstmuehle-huettenberg.com,von Drittanbietern zur Verfügung gestellt werden,https://www.kunstmuehle-huettenberg.com/,site
Pasta Wolke,35390,Gießen,,,,sales@pizza-wolke.de,Qp9KSgpCjwvc2NyaXB0Pg==';,https://pizza-wolke.de/pasta/,site
Mykonos,63067,Offenbach am Main,,,,mykonosoffenbach@hotmail.com,"Dhionis Fara Steuernummer: 3581603895""/>",https://mykonosrestaurant-offenbach.jimdofree.com/impressum/,site
Das Herz von Frankfurt,60311,Frankfurt am Main,,,,info@dasherzvonfrankfurt.com,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://dasherzvonfrankfurt.com/impressum,site
Tokygon,65197,Wiesbaden,,,,,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://tokygon.de/impressum-tokygon-frankfurt-am-main,site
Spiel-Café Zebulon,60487,Frankfurt am Main,,,,,"YJBVjS0LUB"" />",https://kontakt.edan.io,site
Gasthaus zur Linde,35606,Solms,,,,TanjaM1989@aol.com,wLzEuMC9zVHlwZS9SZXNvdXJjZVJlZiMiIHhtcDpDcmVhdG9yVG9vbD0iQWRvYmUgUGhvdG9zaG9wIENT,https://gasthaus-zur-linde.metro.bar/?lang=de,site
Pizzeria Romana bei Angelo,64720,Michelstadt,,,,info@romana-pizzeria.de,"tohetphbbj0="" crossorigin=""anonymous"">",https://www.romana-pizzeria.de/,site
Chicago Williams BBQ,60327,Frankfurt am Main,,,,berlin@cwbbq.de,nIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&#038;_nc_ohc=0NsqYnRDAuoQ7kNvwG,https://chicagowilliamsbbq.de,site
Eiszeit,35633,Lahnau,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,"low"":""NONE""",https://www.natuerlich-eiszeit.de/eiscafe,site
Sophienhof,64747,Breuberg,,,,,der angegebenen E-Mail-Adresse sind,https://www.sophienhof-breuberg.de/impressum?privacy=1,site
Mon Amie Maxi,60325,Frankfurt am Main,,,,info@mook-group.de,geführtes Familienunternehmen,https://www.mook-group.de/monamiemaxi/,site
Durrani,63571,Gelnhausen,,,,info@restaurant-durrani.de,,https://www.restaurant-durrani.de/kontakt/,site
Cafair,63477,Maintal,,,,,,https://kirche-hochstadt.de/kontakt,site
Zur Linde,36137,Großenlüder,,,,buchung@landgasthof-zurlinde-bimbach.de,,https://landgasthof-zurlinde-bimbach.de/impressum.html,site
Gasthof Trätzhof,36041,Fulda,,,,info@traetzhof.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://www.xn--trtzhof-6wa.de/impressum/,site
Lebenswert,35708,Haiger,,,,logo-lebenswert@2x.jpg,"Twvc2NyaXB0Pg==""",https://lebenswert-hilfe.de/,site
La Perla del Golf,63628,Bad Soden-Salmünster,,,,info@spessart-tourismus.de,"arm"" rel=""nofollow""",https://www.spessart-tourismus.de/detail/id=6842bb2d2a06394ce9b2aee0,site
Grüne Au,35638,Leun,,,,hardt.steffi@web.de,Steffi Hardt · Bürgerschänke &#8222;Zur Grünen Au&#8220; · Auweg 20 · 35638 Leun-,https://gruene-au-biskirchen.de,site
Cafe Bäckerei Naumann,63607,Wächtersbach,,,,vorteilskarte@baecker-naumann.de,dafür verantwortlich,https://www.baecker-naumann.de/,site
Snäckday,34119,Kassel,,,,,,https://p2m-1.forsaledomain.net/true1.php?id=naclx712f4xcadv2,site
Salva's Pub,34454,Bad Arolsen,,,,,iLWNvb2tpZXMucHJvLmpzIjpbImRlX0RFLTU3MmVlNzVkZWVkOTJlN2E3NGFiYmE0Yjg2NjA0Njg3Iiwi,https://salvaspub.de,site
Papi,63069,Offenbach am Main,,,,Ciao@originalpapi.de,"tohetphbbj0="" crossorigin=""anonymous"">",https://www.originalpapi.de/impressum,site
Cafe Pletschmühle,35315,Homberg (Ohm),,,,webmaster@alte-pletschmuehle.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://cafe-pletschmuehle.de/impressum.html,site
Pizzeria Edel Schütz,64832,Babenhausen,,,,info@skiook.com,eines Unternehmens,https://www.skiook.com/de,site
Weingut Wann,55246,Wiesbaden,,,,info@weingut-wann.de,wLzEuMC9zVHlwZS9SZXNvdXJjZVJlZiMiIHhtcDpDcmVhdG9yVG9vbD0iQWRvYmUgUGhvdG9zaG9wIENT,https://weingut-wann-roemerhof.eatbu.com/?lang=de,site
Anteplioğlu Baklavaları,55252,Mainz-Kastel,,,,support@gist-apps.com,"ru7d963xv8"">",https://www.anteplioglu.de/,site
Cafe Extrablatt,61348,Bad Homburg v.d. Höhe,,,,bad-homburg@cafe-extrablatt.de,Fisnik Shabanaj,https://cafe-extrablatt.de/standorte/details/cafe-extrablatt-bad-homburg,site
Dorfladen Eberstadt,35423,Lich,,,,,Stelle im Sinne des,https://dorfladen-eberstadt.de/impressum,site
Restaurant Zum Turm,35619,Braunfels,,,,willkommen@hotel-gruppe-braunfels.de,,https://restaurant-zum-turm.de/impressum/,site
Mosebergs Brauhaus,36179,Bebra,,,,hallo@mosebergs.de,Sascha Moseberg,https://mosebergs.de/impressum/,site
Porto Cervo,63322,Rödermark,,,,info@portocervo.de,,https://portocervo.de/impressum/,site
Weingut Offenstein Erben,65343,Eltville am Rhein,,,,weingut@offenstein-erben.de,Thomas Schumacher,https://www.offenstein-erben.de/impressum,site
The ASH,60329,Frankfurt am Main,,,,office@the-ash.com,,https://www.the-ash.com/impressum,site
Kantine Tagungszentrum Kassel,34131,Kassel,,,,info@tagungszentrum-kassel.de,local-roboto-css' href='https://tagungszentrum-kassel.de/wp-content/uploads/eleme,https://tagungszentrum-kassel.de/catering/,site
La Maison du Pain,65183,Wiesbaden,,,,info@lamaisondupain.com,local-marcellus-css' href='https://lamaisondupain.com/wp-content/uploads/elemento,https://lamaisondupain.com/,site
L'Ancora,61348,Bad Homburg v.d. Höhe,,,,info@lancora-badhomburg.de,Fulvio MasciaRathauspl. 361348 Bad Homburg Telefon: 06172 2676800E-Mail: info@lan,https://www.lancora-badhomburg.de/impressum/,site
Da Maria,35510,Butzbach,,,,,Familie Iorio,https://www.damaria-butzbach.de/impressum.html,site
L'Osteria,65183,Wiesbaden,,,,office@losteria.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://losteria.net/de/impressum/,site
Tong Tong,35619,Braunfels,,,,,,https://tong-tong.eu/impressum/,site
Conca Verde,60598,Frankfurt am Main,,,,,NTGL');,https://www.conca-verde-frankfurt-am-main.de/,site
Istanbul Kebaphaus,35614,Aßlar,,,,fdfb6bf0d26e476ca81a568ea5291234@o408587.ingest.sentry.io,"eeTitle"":""Plastikgebühr""",https://www.lieferando.de/,site
Keller's Restaurant,61137,Schöneck,,,,info@kellersrestaurant.de,"alt [&hellip;]"" />",https://kellersrestaurant.de/impressum/,site
"Hudson Yards Lounge, Bar & Dining",60313,Frankfurt am Main,,,,,,https://hudsonyards-frankfurt.com/site/assets/ProCache-e684a6dea2d4317485ba55f3e6968a/impressum/https.html,site
Kitchen 74,36100,Petersberg,,,,info@kitchen74.de,"Twvc2NyaXB0Pg==""",https://kitchen74.de/kontakt/,site
Leon Harheim,60437,Frankfurt am Main,,,,info@leon-harheim.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://leon-harheim.de/impressum/,site
Weingut Falk,65239,Hochheim am Main,,,,info@weingut-falk.de,jZT0icHJlc2VydmUiPgogICAgICA8cGF0aCBkPSJNMjIsNC40bC0yLjctMi4zQzE5LjIsMiwxOS4xLDIs,https://www.weingut-falk.de,site
Don Pachino,65197,Wiesbaden,,,,,,http://www.pizzeria-donpachino.de/kontakt/impressum,site
Ruderei Hanau,63450,Hanau,,,,,erninseln,https://ruderei-hanau.de/impressum,site
En Woog,64287,Darmstadt,,,,,FbGVtZW50IT1udWxsKXt2YXIgY29weVZhcmlhYmxlcz1mdW5jdGlvbihhKXtmb3IodmFyIGIgaW4gdmFy,https://www.instagram.com/kontakt/,site
Seehotel Michaela,36326,Antrifttal,,,,info@lakeside-resort-michaela.de,,https://www.lakeside-resort-michaela.de/,site
Gasthaus zur Quelle,63607,Wächtersbach,,,,info@gasthof-zur-quelle.de,,https://www.gasthof-zur-quelle.de,site
Badehaus – ital. Eiscafé,63500,Seligenstadt,,,,info@eiscafe-badehaus.de,dieser,https://eiscafe-badehaus.de/,site
Kaza,63674,Altenstadt,,,,azadehs_81@yahoo.de,wLzEuMC9zVHlwZS9SZXNvdXJjZVJlZiMiIHhtcDpDcmVhdG9yVG9vbD0iQWRvYmUgUGhvdG9zaG9wIENT,https://kaza.eatbu.com/?lang=de,site
Muko,60528,Frankfurt am Main,,,,info@muko-vegan.com,ältiger Kontrolle übernehmen wir keine Haftung für die Inhalte externer Links.,https://www.muko-vegan.com/,site
Tennisgaststätte TC Schwalbach,65824,Schwalbach am Taunus,,,,info@tc-schwalbach.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://www.tc-schwalbach.de/impressum,site
Paul and Tim,60486,Frankfurt am Main,,,,info@paulandtim.de,alt erstellt. Für die Richtigkeit,https://paulandtim.de/data-privacy-and-imprint/,site
Nico's Kitchen,60486,Frankfurt am Main,,,,nicos.kitchen@nicos-holding.com,local-roboto-css' href='//nicos-kitchen.de/wp-content/uploads/omgf/elementor-gf-l,https://nicos-kitchen.de/,site
Asmali Konak,64331,Weiterstadt,,,,info@asmali-konak.de,alt nachgehen. Ganz gleich,https://asmali-konak.de/,site
Annas Cuisine,65344,Eltville am Rhein,,,,annascuisine@outlook.de,wLzEuMC9zVHlwZS9SZXNvdXJjZVJlZiMiIHhtcDpDcmVhdG9yVG9vbD0iQWRvYmUgUGhvdG9zaG9wIENT,https://annas-cuisine.metro.biz/?lang=de,site
Weingut Wilhelm Klein,65344,Eltville am Rhein,,,,weingut-willy-klein@web.de,,https://www.weingut-klein-martinsthal.de/impressum.html,site
Eloft,35578,Wetzlar,,,,info@ewerk-loft.de,,https://ewerk-loft.de/kontakt/,site
Struth,37269,Eschwege,,,,info@hotel-zur-struth.de,rame{position:absolute;width:101%;height:100%;top:50%;left:50%;transform:translat,https://www.hotel-zur-struth.de/,site
McCafé,35614,Aßlar,,,,service@mcdonalds.de,deines Kontos legitimierst. Dies erfolgt in der Regel durch Anmeldung über die Mc,https://www.mcdonalds.com/de/de-de/impressum-und-nutzungsbedingungen.html,site
"Restaurant Grill ""Zum Holländer""",37269,Eschwege,,,,,NTGL');,https://www.restaurant-grill-zum-hollaender.de/,site
Alte Schule,37269,Eschwege,,,,alte-schule-niederduenzebach@web.de,s. Das unerlaubte Kopieren/Speichern der bereitgestellten Informationen auf diese,https://alte-schule-eschwege-niederduenzebach.de/impressum/,site
Monte Lounge Aßlar - Shisha-Bar,35614,Aßlar,,,,info@brunnengeist.deHomepage,Vahidin Muratovic St-Nr:,https://brunnengeist.de/impressum/,site
Gasthof Hack,34582,Borken,,,,Getraenke-Hack@t-online.de,Katja Hack,http://www.gasthofhack.de/,site
Casa Azteca,65187,Wiesbaden,,,,casa-azteca@web.de,"low"":""NONE""",https://www.casaazteca.de,site
Peranni's,65193,Wiesbaden,,,,,rdA==',https://www.perannis.com/kontakt,site
Son(n)derBar,65193,Wiesbaden,,,,Sonnderbarwiesbaden@gmail.com,Sarah Sophie Wagner,https://sites.google.com/view/sonnderbar/startseite,site
Pön Hütte,34508,Willingen (Upland),,,,ponhutte@gmail.com,"low"":""NONE""",https://www.ponhutte.de/,site
Curry's Garden,60320,Frankfurt am Main,,,,currysgarden2025@gmail.com,"fmhjg.cloudfront.net/banner/320_20190223012841_logo.webp"">",https://www.currysgarden.de/,site
Obermühle,63505,Langenselbold,,,,info@obermuehle-langenselbold.deWebsite,VrJJLucXtAKPY.woff2) format('woff2');unicode-range:U+0900-097F,https://obermuehle-langenselbold.de/impressum/,site
Café Hauptwache,60313,Frankfurt am Main,,,,info@cafe-hauptwache.de,UND VERANTWORTLICHE DER SEITE,https://www.cafe-hauptwache.de/impressum/,site
Papa Toni,64331,Weiterstadt,,,,pizza-papatoni@gmx.de,local-marcellus-css' href='https://papa-toni.de/wp-content/uploads/elementor/goog,https://papa-toni.de/impressum,site
Schlosshotel Kronberg,61476,Kronberg im Taunus,,,,reception@schlosshotel-kronberg.de,ältig ausgewählten Antiquitäten ausgestattet,https://schlosshotel-kronberg.com/,site
Zentralstation,36341,Lauterbach,,,,info@zentralstation-frischborn.de,robotocondensed-css' href='https://fonts.googleapis.com/css?family=Roboto+Condens,https://zentralstation-frischborn.de/,site
match-point,64390,Erzhausen,,,,inela.dedic@web.de,jZT0icHJlc2VydmUiPgogICAgICA8cGF0aCBkPSJNMjIsNC40bC0yLjctMi4zQzE5LjIsMiwxOS4xLDIs,https://www.match-point-restaurant.de/kontakt,site
Meeresrausch,60385,Frankfurt am Main,,,,user@domain.com,ormSubmit(Y) {,https://www.meeresrausch-frankfurt.de/,site
Delizia,63571,Gelnhausen,,,,deliziagelnhausen@gmail.com,ältig aus frischen Zutaten zubereitet werden! Bei Restaurant Delizia ist unser Er,https://www.delizia-gelnhausen.de/,site
Express Pizza Italia,37269,Eschwege,,,,info@express-pizza-italia.de,,https://www.express-pizza-italia.de/impressum,site
Garten und Naturfreunde Bürstadt,68642,Bürstadt,,,,,,https://expireddomains.com/domain/gaststaette-garten-naturfreunde-buerstadt.de,site
Weinstube Spengler,34277,Fuldabrück,,,,,s. Dies gilt insbesondere für Vervielfältigung,https://www.spenglers-weinstube.de/index.php/impressum,site
Bürgerhaus Tannenhof,35579,Wetzlar,,,,info@tannenhof-steindorf.de,Emre Yildiz,https://tannenhof-steindorf.de,site
Weingut Ferdinand Herke & Sohn,65375,Oestrich-Winkel,,,,info@weingut-herke.de,Joachim Herke Berufsbezeichnung und vom Staat verliehen: WinzermeisterBerufsrecht,https://weingut-herke.de/pages/impressum,site
Bäckerei Moos,35578,Wetzlar,,,,bewerbung@ohne-moos-nixlos.de,rame{position:absolute;width:101%;height:100%;top:50%;left:50%;transform:translat,https://www.ohne-moos-nixlos.com/,site
La Roma,36115,Hilders,,,,,lasche - die richtige Trinkgröße für jeden Anlass.,https://www.laromahilders.de/,site
Da Enzo,63628,Bad Soden-Salmünster,,,,,,https://www.restaurant-da-enzo.com/kontakt/,site
Knossos,63628,Bad Soden-Salmünster,,,,,onts_local/gfonts_local.css?ver=6.2.8' type='text/css' media='all' />,https://knossos-badsoden.de/kontakt,site
Cafe Nostalgie,35066,Frankenberg (Eder),,,,cafe-nostalgie@t-online.de,alt,https://cafe-nostalgie.de/,site
Zafran,63067,Offenbach am Main,,,,info@zafran-restaurant.de,local-roboto-css' href='http://zafran-restaurant.de/wp-content/uploads/elementor/,https://zafran-restaurant.de,site
Elisabethsuppen eK,64283,Darmstadt,,,,,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://www.elisabethsuppen.de/kontakt/,site
mi...Café & Bar,64546,Mörfelden-Walldorf,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,"low"":""NONE""",https://www.mi-cafeandbar.de/,site
Zimtkorken,65468,Trebur,,,,info@zimtkorken.de,sbG93ZnVsbHNjcmVlbj0iIiBhcmlhLWhpZGRlbj0iZmFsc2UiIHRhYmluZGV4PSIwIj48L2lmcmFtZT4=,https://www.zimtkorken.de/,site
Zum Krug,65347,Eltville am Rhein,,,,,Josef Laufer,https://www.zum-krug-rheingau.de/kontakt-impressum.php,site
Linh's Restaurant,34117,Kassel,,,,duongvietok5@gmail.com,"TDul3X2z0tqCtQwDuDsTTT1_2m3RtS-c"" />",https://www.linhskassel.de/,site
Bella Ciao,35578,Wetzlar,,,,info@bellaciao-wetzlar.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,http://bellaciao-wetzlar.de/impressum/,site
Schützengarten Gastronomie GmbH & Co. KG,35578,Wetzlar,,,,info@schuetzengarten.de,,https://schuetzengarten.de/sites/index.php,site
Obst- & Gemüsehof Wurbs,63456,Hanau,,,,info@wurbs-hanau.de,,https://wurbs-hanau.de/impressum/,site
Yanida,65479,Raunheim,,,,info@yanida.de,,https://www.yanida.de/de/kontakt,site
Niki Sushi,60528,Frankfurt am Main,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,"low"":""NONE""",https://www.niki-sushi.de/,site
Minie's Café,60594,Frankfurt am Main,,,,info@minie.cafe,wLzEuMC9zVHlwZS9SZXNvdXJjZVJlZiMiIHhtcDpDcmVhdG9yVG9vbD0iQWRvYmUgUGhvdG9zaG9wIENT,https://minies-cafe-frankfurt.metro.bar/?lang=de,site
