business_name,postal_code,town,state,country,website,email,owner_name,source_url,_source,_email_is_generic,_email_domain,_site_domain,_email_matches_site
Casa Azteca,65187,Wiesbaden,,,,casa-azteca@web.de,,https://www.casaazteca.de,site,False,web.de,,False
Son(n)derBar,65193,Wiesbaden,,,,Sonnderbarwiesbaden@gmail.com,Sarah Sophie Wagner,https://sites.google.com/view/sonnderbar/startseite,site,False,gmail.com,,False
Pön Hütte,34508,Willingen (Upland),,,,ponhutte@gmail.com,,https://www.ponhutte.de/,site,False,gmail.com,,False
Curry's Garden,60320,Frankfurt am Main,,,,currysgarden2025@gmail.com,,https://www.currysgarden.de/,site,False,gmail.com,,False
Obermühle,63505,Langenselbold,,,,info@obermuehle-langenselbold.deWebsite,,https://obermuehle-langenselbold.de/impressum/,site,True,obermuehle-langenselbold.dewebsite,,False
Café Hauptwache,60313,Frankfurt am Main,,,,info@cafe-hauptwache.de,UND VERANTWORTLICHE DER SEITE,https://www.cafe-hauptwache.de/impressum/,site,True,cafe-hauptwache.de,,False
Papa Toni,64331,Weiterstadt,,,,pizza-papatoni@gmx.de,,https://papa-toni.de/impressum,site,False,gmx.de,,False
Schlosshotel Kronberg,61476,Kronberg im Taunus,,,,reception@schlosshotel-kronberg.de,ältig ausgewählten Antiquitäten ausgestattet,https://schlosshotel-kronberg.com/,site,False,schlosshotel-kronberg.de,,False
Zentralstation,36341,Lauterbach,,,,info@zentralstation-frischborn.de,,https://zentralstation-frischborn.de/,site,True,zentralstation-frischborn.de,,False
match-point,64390,Erzhausen,,,,inela.dedic@web.de,,https://www.match-point-restaurant.de/kontakt,site,False,web.de,,False
Delizia,63571,Gelnhausen,,,,deliziagelnhausen@gmail.com,,https://www.delizia-gelnhausen.de/,site,False,gmail.com,,False
Express Pizza Italia,37269,Eschwege,,,,info@express-pizza-italia.de,,https://www.express-pizza-italia.de/impressum,site,True,express-pizza-italia.de,,False
Bürgerhaus Tannenhof,35579,Wetzlar,,,,info@tannenhof-steindorf.de,Emre Yildiz,https://tannenhof-steindorf.de,site,True,tannenhof-steindorf.de,,False
Weingut Ferdinand Herke & Sohn,65375,Oestrich-Winkel,,,,info@weingut-herke.de,,https://weingut-herke.de/pages/impressum,site,True,weingut-herke.de,,False
Bäckerei Moos,35578,Wetzlar,,,,bewerbung@ohne-moos-nixlos.de,,https://www.ohne-moos-nixlos.com/,site,False,ohne-moos-nixlos.de,,False
Cafe Nostalgie,35066,Frankenberg (Eder),,,,cafe-nostalgie@t-online.de,alt,https://cafe-nostalgie.de/,site,False,t-online.de,,False
Zafran,63067,Offenbach am Main,,,,info@zafran-restaurant.de,,https://zafran-restaurant.de,site,True,zafran-restaurant.de,,False
mi...Café & Bar,64546,Mörfelden-Walldorf,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,https://www.mi-cafeandbar.de/,site,False,sentry-next.wixpress.com,,False
Zimtkorken,65468,Trebur,,,,info@zimtkorken.de,,https://www.zimtkorken.de/,site,True,zimtkorken.de,,False
Linh's Restaurant,34117,Kassel,,,,duongvietok5@gmail.com,,https://www.linhskassel.de/,site,False,gmail.com,,False
Bella Ciao,35578,Wetzlar,,,,info@bellaciao-wetzlar.de,,http://bellaciao-wetzlar.de/impressum/,site,True,bellaciao-wetzlar.de,,False
Schützengarten Gastronomie GmbH & Co. KG,35578,Wetzlar,,,,info@schuetzengarten.de,,https://schuetzengarten.de/sites/index.php,site,True,schuetzengarten.de,,False
Obst- & Gemüsehof Wurbs,63456,Hanau,,,,info@wurbs-hanau.de,,https://wurbs-hanau.de/impressum/,site,True,wurbs-hanau.de,,False
Yanida,65479,Raunheim,,,,info@yanida.de,,https://www.yanida.de/de/kontakt,site,True,yanida.de,,False
Niki Sushi,60528,Frankfurt am Main,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,https://www.niki-sushi.de/,site,False,sentry-next.wixpress.com,,False
Minie's Café,60594,Frankfurt am Main,,,,info@minie.cafe,,https://minies-cafe-frankfurt.metro.bar/?lang=de,site,True,minie.cafe,,False
Madame Mei,60313,Frankfurt am Main,,,,sakura.madamemei@gmail.com,,https://www.madamemeifrankfurt.com,site,False,gmail.com,,False
Babbel Café,64287,Darmstadt,,,,support@werdenktwas.de,,https://www.darmstadt-tourismus.de/impressum-und-agb.html,site,True,werdenktwas.de,,False
Osteria Il Caminetto,65779,Kelkheim (Taunus),,,,info@osteria-ilcaminetto.de,,https://osteria-ilcaminetto.de/,site,True,osteria-ilcaminetto.de,,False
Konichi,61118,Bad Vilbel,,,,info@konichi-sushi.de,,https://konichi-sushi.de/,site,True,konichi-sushi.de,,False
Café Schnürsenkel,36132,Eiterfeld,,,,cafe-schnuersenkel@web.de,,https://schuh-zentgraf.de/cafe-schnuersenkel/,site,False,web.de,,False
Ciao Nonna,61231,Bad Nauheim,,,,ciao@ciao-nonna.de,,https://ciao-nonna.de/,site,False,ciao-nonna.de,,False
il Gondoliere,61440,Oberursel (Taunus),,,,info@ilgondoliere-ristorante.de,,https://ilgondoliere-ristorante.de/impressum/,site,True,ilgondoliere-ristorante.de,,False
TS Gaststätte,63322,Rödermark,,,,info@tso-online.de,Norbert Eyßen,https://www.tso-online.de/kontakt/impressum/,site,True,tso-online.de,,False
Restaurant Saloniki,65589,Hadamar,,,,info@saloniki-hadamar.de,,https://www.saloniki-hadamar.de/,site,True,saloniki-hadamar.de,,False
1577,35745,Herborn,,,,info@hotel-zum-loewen-herborn.de,,https://www.hotel-zum-loewen-herborn.de/impressum/,site,True,hotel-zum-loewen-herborn.de,,False
beets&roots,60329,Frankfurt am Main,,,,contact@beetsandroots.de,,https://www.beetsandroots.de/,site,True,beetsandroots.de,,False
Gaststätte Stifterappler,65201,Wiesbaden,,,,Stifterappler@email.de,,https://www.stifterappler.de/kontakt/,site,False,email.de,,False
B-Star Fresh Bar,35510,Butzbach,,,,team@b-star.de,,https://www.b-star.de,site,False,b-star.de,,False
Seeblick,63179,Obertshausen,,,,Info@Seeblick-Obertshausen.de,"ullscreen"":null",https://www.seeblick-obertshausen.de,site,True,seeblick-obertshausen.de,,False
L'Europa,63526,Erlensee,,,,service@europa-erlensee.de,,https://europa-erlensee.de/impressum/,site,True,europa-erlensee.de,,False
Gaststätte Lapp,63688,Gedern,,,,thomas.lapp@t-online.de,"ullscreen"":null",https://www.gaststaette-lapp.de/,site,False,t-online.de,,False
Eat Happy,65185,Wiesbaden,,,,info@eathappy.de,Jan Fischer.,https://www.eathappy.de/impressum/,site,True,eathappy.de,,False
Frida,64832,Babenhausen,,,,reservierung@frida-babenhausen.de,,https://frida-babenhausen.de/,site,True,frida-babenhausen.de,,False
Sakura,61440,Oberursel (Taunus),,,,contact@sakura-sushicafe.com,,https://www.sakura-sushicafe.com/taunus,site,True,sakura-sushicafe.com,,False
Soul Tikka,65183,Wiesbaden,,,,office@soul-tikka.de,,https://www.soul-tikka.de/impressum/,site,True,soul-tikka.de,,False
Mangiare e Piu,65239,Hochheim am Main,,,,BistroranteMangiare@gmail.com,,https://mangiare-e-piu.de/impressum/,site,False,gmail.com,,False
Milano,63477,Maintal,,,,restaurant-milano@web.de,,https://restaurant-milano.metro.bar/?lang=de,site,False,web.de,,False
Pawel,34497,Korbach,,,,info@vinothek-pawel.de,,https://vinothek-pawel.de/,site,True,vinothek-pawel.de,,False
Bopp'sche Schmiede,63505,Langenselbold,,,,jobs@boppsche-schmiede.de,,https://www.boppsche-schmiede.de/,site,False,boppsche-schmiede.de,,False
Latino Pizza,64293,Darmstadt,,,,info@latinopizza.de,,https://latinopizza.de/impressum/,site,True,latinopizza.de,,False
Goldstück,34497,Korbach,,,,info@konditorei-goldstueck.de,,https://konditorei-goldstueck.de/,site,True,konditorei-goldstueck.de,,False
Wolke 7,65185,Wiesbaden,,,,info@wolke7-wiesbaden.de,,https://wolke7-wiesbaden.de/kontakt,site,True,wolke7-wiesbaden.de,,False
Aji Sushi,35576,Wetzlar,,,,shop@aji-sushi.de,,https://www.aji-sushi.de/,site,True,aji-sushi.de,,False
Asia Fu Dong,65185,Wiesbaden,,,,datenschutzbeauftragter@cbre.com,,https://www.luisenforum.com/impressum/,site,False,cbre.com,,False
Kreativ-Café Jenefea,63225,Langen (Hessen),,,,ilkapeters@gmx.net,,https://jenefea.de/impressum/,site,False,gmx.net,,False
Edelweiss Gastronomie - Laguna Asslar,35614,Aßlar,,,,info@edelweiss-asslar.de,,http://edelweiss-asslar.de/impressum/,site,True,edelweiss-asslar.de,,False
Herrenmühle,63450,Hanau,,,,kontakt@herrnmuehle-cafe.de,,http://www.herrnmuehle-cafe.de/impressum.html,site,True,herrnmuehle-cafe.de,,False
leichtSinn,64625,Bensheim,,,,reservierung@leicht-sinn.me,,https://leicht-sinn.me/,site,True,leicht-sinn.me,,False
WonderWaffel,65183,Wiesbaden,,,,info@wonderwaffel.de,,https://wonderwaffel.de/stores/,site,True,wonderwaffel.de,,False
The Corner,35576,Wetzlar,,,,Zeko78@hotmail.de,,https://the-corner-wetzlar.eatbu.com/?lang=de,site,False,hotmail.de,,False
Wild & Wood,65183,Wiesbaden,,,,mellody.ra@gmail.com,,https://wildandwoodcafewiesbaden.de/impressum/,site,False,gmail.com,,False
La Vinoteca di Colbon,35578,Wetzlar,,,,info@lavinoteca.de,,https://www.lavinoteca.de/,site,True,lavinoteca.de,,False
L'ava,63450,Hanau,,,,info@lava-hanau.de,,https://lava-hanau.de/,site,True,lava-hanau.de,,False
Ristorante Tre Panoce,35578,Wetzlar,,,,info@trepanoce.de,,https://trepanoce.de/web/,site,True,trepanoce.de,,False
Frau Friedrich,35037,Marburg,,,,info@frau-friedrich.de,Johanna Krüger,https://frau-friedrich.de/,site,True,frau-friedrich.de,,False
Kegler-Stube,35789,Weilmünster,,,,autoren@wolfenhausen-im-taunus.de,,https://wolfenhausen-im-taunus.de/,site,False,wolfenhausen-im-taunus.de,,False
Herr Franz,60325,Frankfurt am Main,,,,datenschutz@frankfurterpresseclub.de,,https://www.palais-livingston.de/impressum/,site,False,frankfurterpresseclub.de,,False
Asia Bambus Bistro,64658,Fürth,,,,ducanh0609171@gmail.com,,https://www.asiabambus-bistrosushi.de/impressum,site,False,gmail.com,,False
Seoul,61440,Oberursel (Taunus),,,,astigma@astigmatic.com,,https://seoul-oberursel.de,site,False,astigmatic.com,,False
Limon,60431,Frankfurt am Main,,,,Info@limonfrankfurt.de,,https://www.limonfrankfurt.com/,site,True,limonfrankfurt.de,,False
Ginnheimer Höhe,60487,Frankfurt am Main,,,,gasthausginnheimerhoehe@gmail.com,"ullscreen"":true",https://www.kgvginnheimerhoehe.de/%C3%BCber-uns/vereinshaus/,site,False,gmail.com,,False
Cafè MiLou,65195,Wiesbaden,,,,info@cafemilou.de,,https://cafe-milou-wiesbaden.eatbu.com/?lang=de,site,True,cafemilou.de,,False
Zum Töpfchen,63628,Bad Soden-Salmünster,,,,Mattias.Guenther@t-online.de,alt zusammengestellt oder erarbeitet.,http://www.zumtoepfchen.de/Impressum.html,site,False,t-online.de,,False
Nostos,35390,Gießen,,,,info@knossos-giessen.de,,https://nostos-giessen.de/impressum/,site,True,knossos-giessen.de,,False
Remos,60325,Frankfurt am Main,,,,verwaltung@remos-restaurants.de,,https://remos-restaurants.de/impressum/,site,False,remos-restaurants.de,,False
EArth Tokyo,60325,Frankfurt am Main,,,,info@earth-tokyo.de,,https://earth-tokyo.de/impressum/,site,True,earth-tokyo.de,,False
Culinarik im Wöllbacher Tor,35578,Wetzlar,,,,info@culinarik-wetzlar.de,,https://culinarik-wetzlar.de/kontakt/,site,True,culinarik-wetzlar.de,,False
Old Vineyard,65185,Wiesbaden,,,,info@old-vineyard.de,,https://www.old-vineyard.de,site,True,old-vineyard.de,,False
Café Momo,64807,Dieburg,,,,hallo@wirsindmomo.de,,https://wirsindmomo.de/,site,True,wirsindmomo.de,,False
Abacco's Steakhouse,60327,Frankfurt am Main,,,,info@abaccos-steakhouse.de,Markus Heim,https://www.abaccos-steakhouse.de/impressum,site,True,abaccos-steakhouse.de,,False
Weinod Vinothek & Weinbar,65183,Wiesbaden,,,,info@weind.com,,https://weinod.com/,site,True,weind.com,,False
Schmiede,65719,Hofheim am Taunus,,,,info@schmiede-hofheim.de,,https://www.schmiede-hofheim.de/,site,True,schmiede-hofheim.de,,False
CRÊPERIE LA CHOUETTE,64678,Lindenfels,,,,info@creperielachouette.de,,http://creperielachouette.de/impressum/,site,True,creperielachouette.de,,False
Zum Adler,61440,Oberursel (Taunus),,,,info@adler-orschel.de,,https://www.adler-orschel.de/impressum.html,site,True,adler-orschel.de,,False
Alles André,36151,Burghaun,,,,info@allesandre.de,ältig ausgewählten Zutaten kreiert,https://allesandre.de/,site,True,allesandre.de,,False
Altstadt Café,63225,Langen (Hessen),,,,info@altstadtcafe-lange.de,s. Dies gilt insbesondere für Vervielfältigung,http://www.altstadtcafe-langen.de/,site,True,altstadtcafe-lange.de,,False
Jordan's Mensa,36037,Fulda,,,,bodtlaender@pr-ick.de,k9jWWDDsB_todKyeD2jk,https://www.privathandelsschule.de/service-center/aktuelle-wochenkarte-jordans-mensa/,site,False,pr-ick.de,,False
Oma Kim,64283,Darmstadt,,,,omakim_darmstadt@hotmail.com,,https://omakimdarmstadt.eatbu.com/?lang=de,site,False,hotmail.com,,False
Asia Restaurant Hahaa,60528,Frankfurt am Main,,,,shihu0316@gmail.com,"vPuEcRYbJgMi2MH2k""",https://frankfurt2.hahaa.org/,site,False,gmail.com,,False
Chidoba,36043,Fulda,,,,info@chidoba.com,,https://www.chidoba.com/kontakt,site,True,chidoba.com,,False
Gasthaus Rot-Weiss XXL,64546,Mörfelden-Walldorf,,,,info@rotweiss-xxl.de,Predrag Prodanovic,http://www.rotweiss-xxl.de/,site,True,rotweiss-xxl.de,,False
Erdfreund Kaffeehaus,35510,Butzbach,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,https://www.erdfreund.de/,site,False,sentry-next.wixpress.com,,False
Café Blum,65183,Wiesbaden,,,,produktion@cafe-blum.de,,https://cafe-blum.de/,site,False,cafe-blum.de,,False
PuntoGusto,65510,Idstein,,,,info@puntogusto.de,,https://puntogusto.de/,site,True,puntogusto.de,,False
Ratskeller,63457,Hanau,,,,info-lotz@ratskeller-hanau.de,,https://www.ratskeller-hanau.de/,site,False,ratskeller-hanau.de,,False
Zum Lüdertal,36137,Großenlüder,,,,info@zum-luedertal.de,,https://zum-luedertal.de/impressum/,site,True,zum-luedertal.de,,False
Kulturcafé Windrose,61440,Oberursel (Taunus),,,,info@kulturcafe-windrose.de,,https://www.kulturcafe-windrose.de/,site,True,kulturcafe-windrose.de,,False
La Vera,35614,Aßlar,,,,La.vera.asslar@gmail.com,,https://la-vera-asslar.eatbu.com/?lang=de,site,False,gmail.com,,False
Café Inou,63225,Langen (Hessen),,,,guideaskhelp@gmail.com,Exzellentes Frühstück,https://localitybiz.com/26693761/caf%C3%A9-inou-langen-hessen,site,False,gmail.com,,False
al dente da Pino,63303,Dreieich,,,,aldente@culturatodaro.com,Giulia Todaro Kommanditistin: Giulia Todaro,https://aldente-dreieich.de/impressum/,site,False,culturatodaro.com,,False
San Marino,63150,Heusenstamm,,,,info@san-marino-heusenstamm.de,S. Sagir,http://www.san-marino-heusenstamm.de/impressum.html,site,True,san-marino-heusenstamm.de,,False
An Frankfurt - Authentic Vietnamese Cuisine,60313,Frankfurt am Main,,,,info@an-frankfurt.de,,https://www.an-frankfurt.de/,site,True,an-frankfurt.de,,False
Pepe's,35039,Marburg,,,,info@restaurant-pepes.de,,https://restaurant-pepes.de/impressum,site,True,restaurant-pepes.de,,False
TEA99,64283,Darmstadt,,,,info@tea99.de,,https://tea99.de/impressum/,site,True,tea99.de,,False
La Perla,63303,Dreieich,,,,info@ristorante-pizzeria-laperla.de,,https://www.ristorante-pizzeria-laperla.de/,site,True,ristorante-pizzeria-laperla.de,,False
Apfelweinkelterei Emmel,65191,Wiesbaden,,,,info@apfelweinkelterei-emmel.de,,https://www.apfelweinkelterei-emmel.de/,site,True,apfelweinkelterei-emmel.de,,False
Caesar’s Küche am Steines,63589,Linsengericht,,,,info@caesars-kueche.de,,https://caesars-kueche.de/,site,True,caesars-kueche.de,,False
Tag.Werk Do-It-Yourself Bar,65185,Wiesbaden,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,https://www.tagwerk-wiesbaden.com,site,False,sentry-next.wixpress.com,,False
Restaurant Peysk,60325,Frankfurt am Main,,,,eisenberg@peysk.com,"erninseln""",https://www.peysk.com/,site,False,peysk.com,,False
Gasthaus zum Steinschlößchen,64646,Heppenheim,,,,info1@steinschloesschen.de,s. Dies gilt insbesondere für Vervielfältigung,http://steinschloesschen.de/Impressum/,site,False,steinschloesschen.de,,False
IDO Korean Dish & BBQ,65843,Sulzbach (Taunus),,,,idosulzbach@gmail.com,,https://www.idosulzbach.de/de,site,False,gmail.com,,False
Köfteci Usta 23,65183,Wiesbaden,,,,canpolatali1981@gmail.com,"ullscreen"":null",https://koefteci-usta-23.jimdofree.com,site,False,gmail.com,,False
Restaurant Frankfurter Hof,60388,Frankfurt am Main,,,,restaurant@frankfurter-hof-enkheim.de,,https://www.restaurant-frankfurter-hof.de/impressum/,site,False,frankfurter-hof-enkheim.de,,False
Ristorante Pizzaria San Marino,36304,Alsfeld,,,,kontakt@san-marino-alsfeld.de,,http://www.san-marino-alsfeld.de/?s=impressum,site,True,san-marino-alsfeld.de,,False
Restaurant Bürgerhaus,63533,Mainhausen,,,,Info@restaurant-buergerhaus.de,,https://restaurant-buergerhaus.de/,site,True,restaurant-buergerhaus.de,,False
Çiğköftem,65183,Wiesbaden,,,,info@cigkoftem.com,,https://cigkoftem.eu/filialen/,site,True,cigkoftem.com,,False
Feinkost Lautenschläger Bistro,61348,Bad Homburg v. d. Höhe,,,,info@feinkost-lautenschlaeger.de,in.,https://feinkost-lautenschlaeger.de/pages/impressum-rechtliches,site,True,feinkost-lautenschlaeger.de,,False
Zur Alten Schule Berghausen,35614,Aßlar,,,,zur.alten.schule@web.de,,https://www.zur-alten-schule-berghausen.de/,site,False,web.de,,False
Jinda a la carte,60528,Frankfurt am Main,,,,info@jindaalacarte.deWebsit,,https://jindaalacarte.com/impressum/,site,True,jindaalacarte.dewebsit,,False
Restaurant Café Peterchens Mondfahrt,36129,Gersfeld,,,,service@peterchens-mondfahrt.de,,https://peterchens-mondfahrt.de/restaurant-cafe-wasserkuppe-rhoen/,site,True,peterchens-mondfahrt.de,,False
Knoblauch,60323,Frankfurt am Main,,,,info@restaurantknoblauchfrankfurt.de,,https://restaurantknoblauchfrankfurt.de/impressum/,site,True,restaurantknoblauchfrankfurt.de,,False
Peperoncino - Eiscafé,65779,Kelkheim (Taunus),,,,lucaviola1984@googlemail.com,,https://www.ape-peperoncino.de/,site,False,googlemail.com,,False
Das Gerhards,34466,Wolfhagen,,,,dasgerhards@gmx.de,iles,https://www.das-gerhards.de,site,False,gmx.de,,False
Goldstück,63303,Dreieich,,,,Judith.Schormann@gmx.de,Judith Elena Schormann,https://www.cafegoldstueck.de/impressum,site,False,gmx.de,,False
KaffeeKästchen,35037,Marburg,,,,info@brewfactory.de,,https://brewfactory.de/impressum,site,True,brewfactory.de,,False
Schloss e1ns,63607,Wächtersbach,,,,info@schlosseins-waechtersbach.de,,https://www.schlosseins-waechtersbach.de,site,True,schlosseins-waechtersbach.de,,False
Auszeit,64846,Groß-Zimmern,,,,auszeitgrosszimmern@gmail.com,,https://www.auszeitrestaurant.de/,site,False,gmail.com,,False
Da Nico,60487,Frankfurt am Main,,,,support@skadell.de,,https://www.da-nico-frankfurt.de/impressum/,site,True,skadell.de,,False
Landcafe Wacholderhof,65346,Eltville am Rhein,,,,info@landcafe-wacholderhof.de,,http://landcafe-wacholderhof.com/impressum,site,True,landcafe-wacholderhof.de,,False
Pizzeria La Fattoria,63179,Obertshausen,,,,service@pizzeria-lafattoria.de,,https://www.pizzeria-lafattoria.de/impressum,site,True,pizzeria-lafattoria.de,,False
Osteria reBelot,34225,Baunatal,,,,Marco@osteria-rebelot.de,,https://osteria-rebelot.de/,site,False,osteria-rebelot.de,,False
Heimatliebe Bistro und Café,35767,Breitscheid,,,,info@hartmann-luckenbach.de,,https://heimatliebe-breitscheid.de/impressum/,site,True,hartmann-luckenbach.de,,False
"Landgasthof ""Zum Bogen""",63584,Gründau,,,,zumbogen@t-online.de,,https://www.zumbogen.de/,site,False,t-online.de,,False
Malibu,64283,Darmstadt,,,,contact@chichamaps.com,,https://shisha.com/listing/malibu-bar-darmstadt/,site,True,chichamaps.com,,False
Restaurant Lula beim FKV 1913 e.V.,60596,Frankfurt am Main,,,,info@frankfurtkanu.de,,https://www.frankfurtkanu.de/gastronomie,site,True,frankfurtkanu.de,,False
Landgasthof Kleppe,34513,Waldeck,,,,info@landgasthof-kleppe.de,,https://landgasthof-kleppe.de/Impressum,site,True,landgasthof-kleppe.de,,False
Taquería 341,34117,Kassel,,,,taqueria341@341west.de,,https://www.taqueria341.de/,site,False,341west.de,,False
Crown of India,65760,Eschborn,,,,crownofindiae@gmail.com,,https://www.restaurantcrownofindia.de/,site,False,gmail.com,,False
06 Romanorum,34119,Kassel,,,,fatlumziberi@gmail.com,,https://romanorum06.eatbu.com/?lang=de,site,False,gmail.com,,False
Helloteria,64293,Darmstadt,,,,home@fps-catering.de,BcdN2rPfk,https://www.fps-catering.de/de/betriebsgastronomie/angebot/unsere-oeffentlichen-kantinen/helloteria/,site,False,fps-catering.de,,False
Unica[t] Café | Bistro | Bar,65606,Villmar,,,,info@unicat-villmar.de,,https://www.unicat-villmar.de/kontakt,site,True,unicat-villmar.de,,False
bona'me,60311,Frankfurt am Main,,,,info@bona-me.de,,https://bona-me.de/impressum/,site,True,bona-me.de,,False
Ristorante Italiano Piera & Gio,65191,Wiesbaden,,,,support@webador.de,,https://www.ristoranteitaliano-pieragio.de/,site,True,webador.de,,False
Nova,63303,Dreieich,,,,hallo@nova-dreieich.de,,https://www.nova-dreieich.de,site,True,nova-dreieich.de,,False
Hirschapotheke Restaurant,34369,Hofgeismar,,,,info@hirschapotheke-restaurant.de,,https://www.hirschapotheke-restaurant.de/,site,True,hirschapotheke-restaurant.de,,False
Doña Eva,63450,Hanau,,,,info@donaeva.de,,https://xn--doaeva-xwa.de/impressum/,site,True,donaeva.de,,False
Cova Bowls,64285,Darmstadt,,,,info@cova-bowls.de,erninseln,https://cova-bowls.de,site,True,cova-bowls.de,,False
Café Berlin,36100,Petersberg,,,,info@una-cafeberlin.de,Edin Alijagic,https://una-cafeberlin.de,site,True,una-cafeberlin.de,,False
Hochwimmer's Stübchen,64569,Nauheim,,,,hochwimmersstuebchen@web.de,,https://www.xn--hochwimmersstbchen-y6b.de/kontakt/,site,False,web.de,,False
Gung Thai Karaoke - Cocktail Bar,65183,Wiesbaden,,,,info@gungkaraoke.de,Nusara Schostek,https://gungkaraoke.de/impressum/,site,True,gungkaraoke.de,,False
Trattoria Sicilia,64354,Reinheim,,,,info@alfahosting.de,,https://www.trattoria-sicilia-reinheim.de/,site,True,alfahosting.de,,False
Nonna Michela,65366,Geisenheim,,,,thomaszanette@nonnamichela.de,,https://www.nonnamichela.de/,site,False,nonnamichela.de,,False
Sinn & Wandel,60316,Frankfurt am Main,,,,reservierung@sinnwandel.com,,https://www.sinnwandel.com/,site,True,sinnwandel.com,,False
Aga's,64521,Groß-Gerau,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,https://www.agasbarlounge.com/,site,False,sentry-next.wixpress.com,,False
Dom's Pizza,64291,Darmstadt,,,,info@domspizza.de,,https://domspizza.de/impressum/,site,True,domspizza.de,,False
Stehpizzeria Roma,61184,Karben,,,,domenicobrunetti@hotmail.com,Familie Bruno,https://roma-karben.de/impressum/,site,False,hotmail.com,,False
Pizzaboy,65428,Rüsselsheim am Main,,,,info@pizzaboy.de,,https://pizzaboy.de/ruesselsheim/info,site,True,pizzaboy.de,,False
Zum Mühlrad,63571,Gelnhausen,,,,hallo@lafee-gelnhausen.de,,https://www.zum-muehlrad-gelnhausen.de/,site,True,lafee-gelnhausen.de,,False
Charly‘s Bar,35578,Wetzlar,,,,info@lavinoteca.de,,https://www.lavinoteca.de/index.html,site,True,lavinoteca.de,,False
Ristorante Zum Paradies,63571,Gelnhausen,,,,6aaae697-503811ba@1920w.webp,,https://ristorante-paradies.de/de/index.php,site,False,1920w.webp,,False
Cobami Restaurant,64283,Darmstadt,,,,cobamida@gmail.com,alt,https://www.cobami-restaurant.de/,site,False,gmail.com,,False
Fräulein Fleur,60318,Frankfurt am Main,,,,info@fraeulein-fleur.de,s. Dies gilt insbesondere für Vervielfältigung,https://www.fraeulein-fleur.de/imprint/imprint.html,site,True,fraeulein-fleur.de,,False
Cafe Extrablatt,65549,Limburg an der Lahn,,,,limburg@cafe-extrablatt.de,Christoph Wefers,https://cafe-extrablatt.de/standorte/details/cafe-extrablatt-limburg,site,False,cafe-extrablatt.de,,False
L'Osteria,68519,Viernheim,,,,office@losteria.de,,https://losteria.net/de/impressum/,site,True,losteria.de,,False
El Pintxo,35390,Gießen,,,,info@el-pintxo.de,,https://el-pintxo.de/impressum/,site,True,el-pintxo.de,,False
Berger’s Baklava,60316,Frankfurt am Main,,,,info@bergersbaklava.de,äden Engelshaar,http://www.bergersbaklava.de/,site,True,bergersbaklava.de,,False
Mamma Rosa,65760,Eschborn,,,,info@mamma-rosa-eschborn.de,,https://mamma-rosa-eschborn.de/,site,True,mamma-rosa-eschborn.de,,False
Weinbar Butte,60316,Frankfurt am Main,,,,info@weinbar-butte.de,,https://weinbar-butte.de/,site,True,weinbar-butte.de,,False
Teehaus in Buddhas Weg,69483,Wald-Michelbach,,,,info@buddhasweg.eu,,https://www.buddhasweg.eu/impressum/,site,True,buddhasweg.eu,,False
Dreamers,63067,Offenbach am Main,,,,info@dreamers-bar.de,,https://dreamers-bar.de/impressum/,site,True,dreamers-bar.de,,False
Westside Café & Restaurant,60438,Frankfurt am Main,,,,info@westside.riedberg.de,,https://www.westside-riedberg.de/Impressum/,site,True,westside.riedberg.de,,False
Algati,35683,Dillenburg,,,,kontakt@pizzeria-algati.de,,https://www.pizzeria-algati.de/impressum/,site,True,pizzeria-algati.de,,False
Sany Food,65197,Wiesbaden,,,,sanyfoodwiesbaden@gmail.com,Dieu Linh Hoang,https://www.sanyfood.de/kontakt,site,False,gmail.com,,False
Extrem Nudeln 极限面,64283,Darmstadt,,,,yangtao1711@gmail.com,alt,https://www.extremnudeln.de/,site,False,gmail.com,,False
brücke,60594,Frankfurt am Main,,,,hallo@diebruecke-frankfurt.de,"ullscreen"":null",https://www.cafebarbruecke.de/,site,True,diebruecke-frankfurt.de,,False
Primo Pinsa Bar,64546,Mörfelden-Walldorf,,,,kontakt@primo-pinsabar.de,,https://primo-pinsabar.de/impressum/,site,True,primo-pinsabar.de,,False
Ringelnatz,37213,Witzenhausen,,,,info@sammelsurium-arends.de,Uwe Arends,https://www.ringelnatz-witzenhausen.de/,site,True,sammelsurium-arends.de,,False
Gemini,35305,Grünberg,,,,gemini.stulec@gmail.com,,https://www.xn--gemini-grnberg-osb.de/,site,False,gmail.com,,False
Punto Latino,61389,Schmitten im Taunus,,,,puntolatino@outlook.com,ältig,https://punto-latino.jimdofree.com/kontakt-contacto/impressum/,site,False,outlook.com,,False
Katomi,60528,Frankfurt am Main,,,,info@katomi-frankfurt.de,erninseln,https://katomi-frankfurt.de/,site,True,katomi-frankfurt.de,,False
Rangoli,65195,Wiesbaden,,,,Kharbandawiesbaden@rangoli-restaurant.comBei,,https://rangoli-restaurant.com/impressum/,site,False,rangoli-restaurant.combei,,False
