Business Name,Postal Code,Town,State,Country,Source URL,Website,E-mail
Zum Anker,35582,Wetzlar,,DE,https://www.openstreetmap.org/way/171832970,https://www.dutenhofenersee.com/gaststaette-zum-anker-biergarten.html,
Restaurant Schmidt,64760,Oberzent,,DE,https://www.openstreetmap.org/way/171923735,https://www.restaurant-schmidt-gaucho-grill.de,
Gelateria Da Bruno,35398,Gießen,,DE,https://www.openstreetmap.org/way/172664785,,
Vereinsheim Laufdorf,35641,Schöffengrund,,DE,https://www.openstreetmap.org/way/172691887,https://www.schoeffengrund.de/kultur-freizeit/oeffentliche-einrichtungen/gemeinschaftshaeuser/buergersaal-laufdorf/,brunodoering@gmx.net
Da Enzo,34323,Malsfeld,,DE,https://www.openstreetmap.org/way/172824237,,
Cafestube,36399,Freiensteinau,,DE,https://www.openstreetmap.org/way/173087030,,
Indian Spicy,64283,Darmstadt,,DE,https://www.openstreetmap.org/way/173920550,https://indianspicy.de/,
Salzkammer,60311,Frankfurt am Main,,DE,https://www.openstreetmap.org/way/174512173,https://salzkammerffm.de/,
Gasthaus Traube,69434,Hirschhorn,,DE,https://www.openstreetmap.org/way/174532548,,
Restaurant Dalmatino,69434,Hirschhorn,,DE,https://www.openstreetmap.org/way/174672449,,
Kaffeemanufaktur,69434,Hirschhorn,,DE,https://www.openstreetmap.org/way/174672456,http://www.kaffeemanufaktur-hirschhorn.de/,
Gaststätte zum Nikolas,69434,Hirschhorn,,DE,https://www.openstreetmap.org/way/174754857,,
Haus am Mühlberg,64397,Modautal,,DE,https://www.openstreetmap.org/way/174807908,,
Rossini,35315,Homberg (Ohm),,DE,https://www.openstreetmap.org/way/174974554,,
Hausbar,60313,Frankfurt am Main,,DE,https://www.openstreetmap.org/way/175084527,http://hausbar-ffm.de/,info@hausbar-ffm.de
l’oxalis,64285,Darmstadt,,DE,https://www.openstreetmap.org/way/175406057,,
Café WellRitz,65183,Wiesbaden,,DE,https://www.openstreetmap.org/way/175418664,https://cafe-wellritz.de/,wellritz@bauhaus-wiesbaden.de
Enchilada,35037,Marburg,,DE,https://www.openstreetmap.org/way/175640253,https://marburg.enchilada.de/,
Weststadt Bar,64293,Darmstadt,,DE,https://www.openstreetmap.org/way/175790961,https://www.weststadt.de/,
Özen Kebap,65375,Oestrich-Winkel,,DE,https://www.openstreetmap.org/way/176676635,,
Forsthaus Eulbach,64720,Michelstadt,,DE,https://www.openstreetmap.org/way/176700123,https://forsthauseulbach.com/,forsthauseulbach@gmx.de
Pizzeria Kiara,65185,Wiesbaden,,DE,https://www.openstreetmap.org/way/176709314,https://www.kiara-wiesbaden.de/,
Bai Bua,65185,Wiesbaden,,DE,https://www.openstreetmap.org/way/177010208,http://www.baibua-wiesbaden.de/,
Hotel am Johannesberg,36251,Bad Hersfeld,,DE,https://www.openstreetmap.org/way/177268490,http://www.hotel-badhersfeld.de/,reservierungen@hotel-badhersfeld.de
Seehof,35649,Bischoffen,,DE,https://www.openstreetmap.org/way/177274543,http://www.seehof-aartalsee.de,
Restaurant Ambiente,64385,Reichelsheim (Odenwald),,DE,https://www.openstreetmap.org/way/177494359,,
Café Berghäuser,36341,Lauterbach,,DE,https://www.openstreetmap.org/way/177811895,,
A-Roma,34613,Schwalmstadt,,DE,https://www.openstreetmap.org/way/177855202,,
Brauhaus,64711,Erbach,,DE,https://www.openstreetmap.org/way/177905954,http://www.brauereiausschank.de/,
Canpolat Döner,65185,Wiesbaden,,DE,https://www.openstreetmap.org/way/178025894,https://www.city-kebap-xxl.de,
Landgasthaus Tenne,36329,Romrod,,DE,https://www.openstreetmap.org/way/178026388,,
Golfclub,61231,Bad Nauheim,,DE,https://www.openstreetmap.org/way/178115292,https://www.gcbadnauheim.de/,bjoern.stengel@gmx.net
Zum Rührborn,65719,Hofheim am Taunus,,DE,https://www.openstreetmap.org/way/178314189,www.landgasthofzumruehrborn.de,
Landgasthof Stefanie,36129,Gersfeld,,DE,https://www.openstreetmap.org/way/178550474,http://www.landgasthof-stefanie.de/,
FCA Sportheim,64665,Alsbach-Hähnlein,,DE,https://www.openstreetmap.org/way/178645475,,
Hotel Gersfelder Hof,36129,Gersfeld,,DE,https://www.openstreetmap.org/way/179088440,http://www.gersfelder-hof.de/,info@gersfelder-hof.de
Horstberg,63637,Jossgrund,,DE,https://www.openstreetmap.org/way/179150856,https://www.restaurant-horstberg.de/,restaurant-horstberg@web.de
Ristorante Pizzeria Toscana,63667,Nidda,,DE,https://www.openstreetmap.org/way/179357811,https://www.toscana-nidda.de/,
Bei Gitta,68519,Viernheim,,DE,https://www.openstreetmap.org/way/179412405,https://www.vdh-viernheim.de/lokal.html,
"Hotel ""Waldhaus""",35321,Laubach,,DE,https://www.openstreetmap.org/way/179891435,www.landhotel-waldhaus.de,info@landhotel-waldhaus.de
Clubhaus,68623,Lampertheim,,DE,https://www.openstreetmap.org/way/179921663,,klanger@tc-gaststaette.com
Zum Nussbaum,60529,Frankfurt am Main,,DE,https://www.openstreetmap.org/way/180167035,https://zum-nussbaum-frankfurt.de/,
Café Restaurant Reinhard,36115,Hilders,,DE,https://www.openstreetmap.org/way/180234780,,
La Perla,61231,Bad Nauheim,,DE,https://www.openstreetmap.org/way/181392898,,
Darmstädter Hof,36396,Steinau an der Straße,,DE,https://www.openstreetmap.org/way/181746495,,
Meehl-Eck,36304,Alsfeld,,DE,https://www.openstreetmap.org/way/182331215,,
WaggonBistro Gleis 1,35466,Rabenau,,DE,https://www.openstreetmap.org/way/182820883,http://www.gleis1-rabenau.de/,
Honigmühle,35580,Wetzlar,,DE,https://www.openstreetmap.org/way/183822617,https://siebenmuehlental.com/honigmuehle.html,kloes.honigmuehle@t-online.de
Zuckerbäcker Haas,63679,Schotten,,DE,https://www.openstreetmap.org/way/185331496,http://www.vulkanbaecker-haas.de/,info@vulkanbaecker-haas.de
Vereinsheim Germania Schwanheim,60529,Frankfurt am Main,,DE,https://www.openstreetmap.org/way/185488199,https://www.germania-schwanheim.de/,
Seepark-Restaurant,35096,Weimar (Lahn),,DE,https://www.openstreetmap.org/way/185856920,http://restaurant.hotsport.de/,reservierung@hotsport.de
Gaststätte Keiler Stübchen,63639,Flörsbachtal,,DE,https://www.openstreetmap.org/way/186162853,,
Biedensandhalle,68623,Lampertheim,,DE,https://www.openstreetmap.org/way/186836904,http://www.biedensandhalle.de,Restaurant@Biedensandhalle.de
Alte Dorfmühle,64625,Bensheim,,DE,https://www.openstreetmap.org/way/187265210,http://www.alte-dorfmuehle.info,
Zur Vulkanstube,36355,Grebenhain,,DE,https://www.openstreetmap.org/way/187726978,http://www.zurvulkanstube.de/,info@zurvulkanstube.de
Darmstädter Hof,36355,Grebenhain,,DE,https://www.openstreetmap.org/way/187861053,,
Malepartus,64625,Bensheim,,DE,https://www.openstreetmap.org/way/187943512,https://www.malepartus-bensheim.de/,
Rhein Pavillon da Nico,65366,Geisenheim,,DE,https://www.openstreetmap.org/way/188036105,https://www.rhein-pavillon.de/,info@rhein-pavillon.de
"Gutsschänke ""Auf der Hub""",65396,Walluf,,DE,https://www.openstreetmap.org/way/188465894,http://aufderhub.de,aufderhub1@t-online.de
Eiscafé Gorgonzola,63165,Mühlheim am Main,,DE,https://www.openstreetmap.org/way/188498260,,
Linde Wirtshaus,36358,Herbstein,,DE,https://www.openstreetmap.org/way/188680494,http://www.linde-wirtshaus.de/,
Pizzeria Toni,63165,Mühlheim am Main,,DE,https://www.openstreetmap.org/way/188747998,,
Zum Forsthaus,63165,Mühlheim am Main,,DE,https://www.openstreetmap.org/way/189055662,https://www.zumforsthaus.net/,info@zumforsthaus.net
Pizza Heim-Service,63165,Mühlheim am Main,,DE,https://www.openstreetmap.org/way/189090897,,
Klein-Gerauer Hof,64572,Büttelborn,,DE,https://www.openstreetmap.org/way/189249672,,
B-kropolis,63075,Offenbach am Main,,DE,https://www.openstreetmap.org/way/189307568,,
Little Hanoi,63069,Offenbach am Main,,DE,https://www.openstreetmap.org/way/190661844,,
Badal's Küche,63073,Offenbach am Main,,DE,https://www.openstreetmap.org/way/191014497,https://badalsküche.de,
Da Silvio,64653,Lorsch,,DE,https://www.openstreetmap.org/way/191127266,,
Ye Babam Ye Kebaphaus,63071,Offenbach am Main,,DE,https://www.openstreetmap.org/way/191305900,,
Hof Weidelbach,34613,Schwalmstadt,,DE,https://www.openstreetmap.org/way/191635778,https://www.hof-weidelbach.de/,
Kellerwald-Hofkäserei und Jausenstube,34537,Bad Wildungen,,DE,https://www.openstreetmap.org/way/192394317,https://www.duelfershof.de/,kaese@duelfershof.de
Schlagberghof,36137,Großenlüder,,DE,https://www.openstreetmap.org/way/192399464,,
Hessenmühle,36137,Großenlüder,,DE,https://www.openstreetmap.org/way/192399466,https://www.landgasthof-hessenmuehle.de/,
Fischerhütte,36137,Großenlüder,,DE,https://www.openstreetmap.org/way/192399474,https://www.googlhttps://www.landgasthof-hessenmuehle.de/de/natur-erlebniswelt/bistro-fischerhuette/,
Schäfer Dein Bäcker,65817,Eppstein,,DE,https://www.openstreetmap.org/way/192933476,,
Burghotel Trendelburg,34388,Trendelburg,,DE,https://www.openstreetmap.org/way/192989935,https://www.burg-hotel-trendelburg.com/,
Bootshaus,65366,Geisenheim,,DE,https://www.openstreetmap.org/way/192998804,http://bootshaus-geisenheim.de/,info@bootshaus-geisenheim.de
Landgasthaus Ströhmann,35767,Breitscheid,,DE,https://www.openstreetmap.org/way/193325741,https://hotel-stroehmann.de/restaurant-stroehmann,jstroehmann@t-online.de
Gaststätte Zur Post,36369,Lautertal,,DE,https://www.openstreetmap.org/way/193389402,,
Burg-Café,35287,Amöneburg,,DE,https://www.openstreetmap.org/way/193562045,,
Autohof Malsfeld,34323,Malsfeld,,DE,https://www.openstreetmap.org/way/193674608,https://www.maxi-autohof.de/,malsfeld@maxi-autohof.de
Home of Borderland,65232,Taunusstein,,DE,https://www.openstreetmap.org/way/193676346,,
Zur Turnhalle,63500,Seligenstadt,,DE,https://www.openstreetmap.org/way/193757401,http://www.zur-turnhalle-seligenstadt.de/,
Badehaus,63500,Seligenstadt,,DE,https://www.openstreetmap.org/way/194544899,,
Landhotel Jägerhof,34323,Malsfeld,,DE,https://www.openstreetmap.org/way/194653125,http://www.jaegerhof-malsfeld.de/,jaegerhof_mattern@t-online.de
Gasthaus Zum Schwanen,35460,Staufenberg,,DE,https://www.openstreetmap.org/way/194676353,,
Pizzeia Boss,34323,Malsfeld,,DE,https://www.openstreetmap.org/way/194816812,https://pizzeria-boss-malsfeld.eatbu.com/,
Peperoncino Ristorante,65510,Idstein,,DE,https://www.openstreetmap.org/way/195078396,https://www.peperoncino-ristorante.de/,info@peperoncino-ristorante.de
Pflasterschisser,65817,Eppstein,,DE,https://www.openstreetmap.org/way/195448477,http://www.pflasterschisser.com/,ADiehm@gmx.de
Fischbachtal,65817,Eppstein,,DE,https://www.openstreetmap.org/way/195449565,https://fischbachtal.com/,
Backhaus Moos,35745,Herborn,,DE,https://www.openstreetmap.org/way/195541893,http://www.ohne-moos-nixlos.de/,
Belvedere,34270,Schauenburg,,DE,https://www.openstreetmap.org/way/195553633,https://belvedere-schauenburg.de/,service@belvedere-schauenburg.de
Gio‘s Burger,63512,Hainburg,,DE,https://www.openstreetmap.org/way/195806998,,
Zum Taunus,65817,Eppstein,,DE,https://www.openstreetmap.org/way/196376068,http://www.hotelzumtaunus-eppstein.de/,info@hotelzumtaunus-eppstein.de
Druckhaus,63456,Hanau,,DE,https://www.openstreetmap.org/way/196893494,https://www.druckhaus-hanau.de/,
"""Zum Otto""",35410,Hungen,,DE,https://www.openstreetmap.org/way/196967214,www.zum-otto.de,
Cafe Del Sol,34123,Kassel,,DE,https://www.openstreetmap.org/way/197490750,https://www.cafedelsol.de/de/standorte/kassel,
Deutscher Michel,63456,Hanau,,DE,https://www.openstreetmap.org/way/197834123,,
"Bistro & Cafe ""Das Spritzenhaus""",65343,Eltville am Rhein,,DE,https://www.openstreetmap.org/way/197842508,https://www.das-spritzenhaus.de,info@das-spritzenhaus.de
Weingut Robert König,65385,Rüdesheim am Rhein,,DE,https://www.openstreetmap.org/way/197904233,https://www.weingut-robert-koenig.de/,info@weingut-robert-koenig.de
Jagdschloss Niederwald,65385,Rüdesheim am Rhein,,DE,https://www.openstreetmap.org/way/198033054,http://www.niederwald.de/,jagdschloss@niederwald.de
Romana zur Bergschänke,63456,Hanau,,DE,https://www.openstreetmap.org/way/198034059,,
Besucherzentrum auf dem Niederwald,65385,Rüdesheim am Rhein,,DE,https://www.openstreetmap.org/way/198037239,https://www.am-niederwald.de/,info@am-niederwald.de
Das Rebenhaus,65385,Rüdesheim am Rhein,,DE,https://www.openstreetmap.org/way/198037240,https://das-rebenhaus.de,info@das-rebenhaus.de
Bar Bistro Utopia,63456,Hanau,,DE,https://www.openstreetmap.org/way/198043738,,
Campinghaus,34388,Trendelburg,,DE,https://www.openstreetmap.org/way/198225083,https://www.campingplatz-trendelburg.de/,
Carmelo's Ristorante,63456,Hanau,,DE,https://www.openstreetmap.org/way/198393311,,
Hessischer Hof,64760,Oberzent,,DE,https://www.openstreetmap.org/way/198489489,,
Waldgaststätte Tillyschanze,34346,Hann. Münden,,DE,https://www.openstreetmap.org/way/198649536,https://tillyschanze.de/,
Hoi An 94,63456,Hanau,,DE,https://www.openstreetmap.org/way/198689570,https://hoian94.de/,
Biermanufaktur Rotenburg,36199,Rotenburg an der Fulda,,DE,https://www.openstreetmap.org/way/198953317,https://www.bier-rotenburg.de/,
Villa Busch,35708,Haiger,,DE,https://www.openstreetmap.org/way/199239087,http://www.villa-busch.com/,
Restaurant Dal Circolo,34582,Borken,,DE,https://www.openstreetmap.org/way/199266287,,
Eiscafé Natale,64342,Seeheim-Jugenheim,,DE,https://www.openstreetmap.org/way/199643396,https://www.eiscafe-natale.de/,
Pizzeria Anker,63456,Hanau,,DE,https://www.openstreetmap.org/way/199788948,,
Kaisergarten,35745,Herborn,,DE,https://www.openstreetmap.org/way/200074061,http://www.kaisergarten-herborn.de/,
"Cafe-Bistro ""Chaiselongue""",63165,Mühlheim am Main,,DE,https://www.openstreetmap.org/way/200997698,http://www.chaiselongue-muehlheim.de/,
Zum Hirsch,65439,Flörsheim am Main,,DE,https://www.openstreetmap.org/way/201342778,https://www.zumhirsch-flörsheim.de,
Alte Wagnerei,63165,Mühlheim am Main,,DE,https://www.openstreetmap.org/way/201435990,https://www.altewagnerei.de/,kontakt@altewagnerei.de
Rodizio,63329,Egelsbach,,DE,https://www.openstreetmap.org/way/201541019,https://rodizio-flughafen.de/,
Lemongrass,63165,Mühlheim am Main,,DE,https://www.openstreetmap.org/way/201879167,www.Lemongrass-asia.de,info@Lemongrass-asia.de
Dombäcker,35287,Amöneburg,,DE,https://www.openstreetmap.org/way/201953396,http://www.dombaecker.de,dombaecker@web.de
Kulturhalle Schanz,63165,Mühlheim am Main,,DE,https://www.openstreetmap.org/way/202105530,https://www.schanz-online.de/,
Tessiner-Grill,63165,Mühlheim am Main,,DE,https://www.openstreetmap.org/way/202105609,https://www.tessiner-grill.de/,Info@Tessiner-Grill.de
Ristorante Italiano Adria,63165,Mühlheim am Main,,DE,https://www.openstreetmap.org/way/202148051,,ristorante-adria@arcor.de
Turnhalle TV 1886,65468,Trebur,,DE,https://www.openstreetmap.org/way/203108455,https://www.tv1886trebur.de/,
Stadt Hotel Alsfeld,36304,Alsfeld,,DE,https://www.openstreetmap.org/way/203161232,,
Cafe am Markt,34289,Zierenberg,,DE,https://www.openstreetmap.org/way/203238053,https://www.cafe-zierenberg.de/,
Seelbacher Hof,35745,Herborn,,DE,https://www.openstreetmap.org/way/203240592,https://seelbacherhof.de/,restaurant@seelbacherhof.de
Kamea Blue,34260,Kaufungen,,DE,https://www.openstreetmap.org/way/203862377,,
Imbiss Golla,65479,Raunheim,,DE,https://www.openstreetmap.org/way/204246076,www.imbiss-golla.de,kontakt@imbiss-golla.de
Yee Doy,65479,Raunheim,,DE,https://www.openstreetmap.org/way/204246081,,
Cappadocia,35781,Weilburg,,DE,https://www.openstreetmap.org/way/204712341,http://www.cappadocia.kilu.de,
Steakhouse Old Longhorn,35781,Weilburg,,DE,https://www.openstreetmap.org/way/204806617,http://www.old-longhorn.de/,info@old-longhorn.de
Beni's Pizza,64390,Erzhausen,,DE,https://www.openstreetmap.org/way/204913443,,
"Hotel-Restaurant ""Zum Büraberg""",34560,Fritzlar,,DE,https://www.openstreetmap.org/way/204967918,http://www.hotel-bueraberg.de/,hotel-bueraberg@t-online.de
Ristorante Luna Bianca,65795,Hattersheim,,DE,https://www.openstreetmap.org/way/205610701,https://www.luna-bianca.de/,info@luna-bianca.de
Gasthof Wiesenmühle,65439,Flörsheim,,DE,https://www.openstreetmap.org/way/205878799,http://www.gasthof-wiesenmuehle.de/,
Florans,34260,Kaufungen,,DE,https://www.openstreetmap.org/way/205969585,,
Schlosshotel Rettershof,65779,Kelkheim,,DE,https://www.openstreetmap.org/way/206244748,https://schlosshotel-rettershof.de/,info@schlosshotel-rettershof.de
Horlachschänke,65428,Rüsselsheim am Main,,DE,https://www.openstreetmap.org/way/206359932,http://www.asv-ruesselsheim.de/vereinsheim_horlachsch_auml_nke.html,
CHUMBOS,36037,Fulda,,DE,https://www.openstreetmap.org/way/207009146,https://www.chumbos.de/mexican-grill-fulda/,
"SVG Rasthaus ""Hessenland""",36275,Kirchheim,,DE,https://www.openstreetmap.org/way/207208397,https://www.svg-hessen.de/index.php?id=kirchheim,info@hessenland-rast.de
Landgasthof Zur Dorfschänke,61462,Königstein,,DE,https://www.openstreetmap.org/way/207592315,http://www.zur-dorfschaenke.de/,info@zur-dorfschaenke.de
Das Glaswerk,65307,Bad Schwalbach,,DE,https://www.openstreetmap.org/way/207655881,http://www.das-glaswerk.de/,office@das-glaswerk.de
Eiscafe Capri,34225,Baunatal,,DE,https://www.openstreetmap.org/way/207832227,,
Oosten,60314,Frankfurt am Main,,DE,https://www.openstreetmap.org/way/208119620,https://oosten-frankfurt.com/,be@oosten-frankfurt.com
Mensa Hünfeld,36088,Hünfeld,,DE,https://www.openstreetmap.org/way/208966733,,
Eiscafe Venezia,36088,Hünfeld,,DE,https://www.openstreetmap.org/way/208972844,,
Chang Man,63457,Hanau,,DE,https://www.openstreetmap.org/way/210255904,https://chang-man.de/,
Calimero,63457,Hanau,,DE,https://www.openstreetmap.org/way/210268324,,
"SVG Rasthaus ""Elsinger Höhe""",34466,Wolfhagen,,DE,https://www.openstreetmap.org/way/211740693,https://www.elsinger-hoehe.de/,
Ince B83 Restaurant,34212,Melsungen,,DE,https://www.openstreetmap.org/way/213762911,https://ince-restaurant.de/,
Hot Bullet BBQ,34212,Melsungen,,DE,https://www.openstreetmap.org/way/213762912,https://www.hotbulletbbq.de,hotbulletbbq@gmail.com
Zur Woipress,63456,Hanau,,DE,https://www.openstreetmap.org/way/214793614,,
Klein Istanbul,34308,Bad Emstal,,DE,https://www.openstreetmap.org/way/215127121,,
Krone,34212,Melsungen,,DE,https://www.openstreetmap.org/way/215435064,,
Rialto,34212,Melsungen,,DE,https://www.openstreetmap.org/way/215438814,,
Zur Krone,69434,Hirschhorn,,DE,https://www.openstreetmap.org/way/215614578,http://www.zur-krone-langenthal.de/,
"Gasthof & Pension ""Goldener Stern""",36115,Ehrenberg,,DE,https://www.openstreetmap.org/way/216069707,http://www.goldener-stern-seiferts.de/,goldener-stern-seiferts@t-online.de
Rhönschaf-Hotel,36115,Ehrenberg,,DE,https://www.openstreetmap.org/way/216069729,http://www.rhoenerlebnis.de/,krone@rhoenerlebnis.de
Biergarten und Jausenstation,34549,Edertal,,DE,https://www.openstreetmap.org/way/216254819,http://www.campingplatz-ideal.de/,info@campingplatz-ideal.de
Haus zur Wasserkuppe,36115,Ehrenberg (Rhön),,DE,https://www.openstreetmap.org/way/217193568,http://www.haus-zur-wasserkuppe.de/,Haus-zur-Wasserkuppe@t-online.de
Berghütte-Dillblick,35753,Greifenstein,,DE,https://www.openstreetmap.org/way/217618434,,
Poseidon Zum Seeblick,64732,Bad König,,DE,https://www.openstreetmap.org/way/217659455,https://www.poseidon-zum-seeblick.de/,info@poseidon-zum-seeblick.de
My Anh,63526,Erlensee,,DE,https://www.openstreetmap.org/way/217788286,,
Weinhaus Freistaat Flaschenhals,65391,Lorch,,DE,https://www.openstreetmap.org/way/218039916,http://www.weinhausflaschenhals.de/,post@weinhausflaschenhals.de
Cafe zeitlos,63679,Schotten,,DE,https://www.openstreetmap.org/way/218215492,,
Ristorante Vivarium,64287,Darmstadt,,DE,https://www.openstreetmap.org/way/219150364,http://www.ristorante-vivarium.de/,info@ristorante-vivarium.de
Blütenhotel Village,35094,Lahntal,,DE,https://www.openstreetmap.org/way/219226988,http://www.village-hotels.de/,sarnau@village-hotels.de
Ristorante Pizzeria da Paolo,63303,Dreieich,,DE,https://www.openstreetmap.org/way/219650577,https://www.tvbuchschlag.de/vereinslokal/,
Die Eisheiligen,35789,Weilmünster,,DE,https://www.openstreetmap.org/way/219700126,,
Bauernstube,35713,Eschenburg,,DE,https://www.openstreetmap.org/way/219802010,,
Eiscafé La G..,35684,Dillenburg,,DE,https://www.openstreetmap.org/way/220060616,,
Dionysos,34212,Melsungen,,DE,https://www.openstreetmap.org/way/220253779,,
Schleifmühle Bacchus,65195,Wiesbaden,,DE,https://www.openstreetmap.org/way/220571008,https://www.restaurant-schleifmuehle.de/,
Ristorante Bacco,35708,Haiger,,DE,https://www.openstreetmap.org/way/220573519,https://bacco-haiger.de/,
Café Hasenacker,34311,Naumburg,,DE,https://www.openstreetmap.org/way/220685258,https://www.naumburg.eu/de/tour/erleben/essen-und-trinken.html,
Zur Hainmauer,36088,Hünfeld,,DE,https://www.openstreetmap.org/way/220790907,,
Pizzeria Da Gino,35325,Mücke,,DE,https://www.openstreetmap.org/way/221529200,,
Führter Hexenstuben,64658,Fürth,,DE,https://www.openstreetmap.org/way/221976221,,
Zum Fuchsbau,35647,Waldsolms,,DE,https://www.openstreetmap.org/way/222007744,,
Fohlenhof,65589,Hadamar,,DE,https://www.openstreetmap.org/way/222151566,,
Wagner,36199,Rotenburg an der Fulda,,DE,https://www.openstreetmap.org/way/222299219,http://www.wagner-seifertshausen.de/,info@wagner-seifertshausen.de
AHA | Das Wirtshaus,36088,Hünfeld,,DE,https://www.openstreetmap.org/way/222786197,,
Osteria-Ristorante Tre-Pini,63667,Nidda,,DE,https://www.openstreetmap.org/way/223166996,https://www.instagram.com/tre.pini.nidda/?hl=de,
Bilstein Gaststätte,37247,Großalmerode,,DE,https://www.openstreetmap.org/way/223556110,https://www.bilsteingaststätte.de/,
Haus am Roten Moor,36129,Gersfeld,,DE,https://www.openstreetmap.org/way/223582766,,info@hausamrotenmoor.de
Strandbar Kassel,34121,Kassel,,DE,https://www.openstreetmap.org/way/223677722,https://www.strandbar-ks.de/,
Lindenhof,64331,Weiterstadt,,DE,https://www.openstreetmap.org/way/223813948,,
Weiperfelder Hof,35647,Waldsolms,,DE,https://www.openstreetmap.org/way/224448562,http://www.weiperfelder-hof.de/,Michidyll@web.de
Ristorante & Eventhouse Adriana,64646,Heppenheim,,DE,https://www.openstreetmap.org/way/224480056,,
Körbelshütte,36137,Großenlüder,,DE,https://www.openstreetmap.org/way/224873474,https://koerbelshuette.de/,info@koerbelshuette.de
Havana,35037,Marburg,,DE,https://www.openstreetmap.org/way/224919411,http://www.havana-cocktails.de/marburg,
Waldgaststätte Alt-Lechtern,64658,Fürth,,DE,https://www.openstreetmap.org/way/224966838,https://www.alt-lechtern.de/,
Villa Biedermeier,35037,Marburg,,DE,https://www.openstreetmap.org/way/225333382,,
Pik Ass,35037,Marburg,,DE,https://www.openstreetmap.org/way/225730160,,
Shaky Shake,35037,Marburg,,DE,https://www.openstreetmap.org/way/225735460,https://shakyshake.de/,
Zur Kugelsburg,34471,Volkmarsen,,DE,https://www.openstreetmap.org/way/226347974,https://www.kugelsburg.de,
Fischerhütte,35576,Wetzlar,,DE,https://www.openstreetmap.org/way/226719367,https://www.restaurant-fischerhuette.de/,kontakt@restaurant-fischerhuette.de
La Boheme,35447,Reiskirchen,,DE,https://www.openstreetmap.org/way/227536871,,
Waldschlösschen,35041,Marburg,,DE,https://www.openstreetmap.org/way/227984776,https://www.waldschloesschen-dagobertshausen.de/,
La Tricone,64646,Heppenheim,,DE,https://www.openstreetmap.org/way/229102856,,
Kaskadenwirtschaft Grischäfer,34131,Kassel,,DE,https://www.openstreetmap.org/way/229466701,https://kaskaden-wirtschaft.de/,
Susi's Eiscafé,35428,Langgöns,,DE,https://www.openstreetmap.org/way/229513098,,
Gernsemer Fährhaus,64579,Gernsheim,,DE,https://www.openstreetmap.org/way/229549952,,
Buchberggrill Benvenuti,63505,Langenselbold,,DE,https://www.openstreetmap.org/way/229592895,https://www.buchberggrill.de/,info@buchberggrill.de
Steffi's Bar,35116,Hatzfeld (Eder),,DE,https://www.openstreetmap.org/way/229654713,,
Zum Hardtwald,35428,Langgöns,,DE,https://www.openstreetmap.org/way/229970873,,
Weidenhäuser Kaffeerösterei & Café Il Gusto,35037,Marburg,,DE,https://www.openstreetmap.org/way/230156819,,
Auszeit Am Teich,64354,Reinheim,,DE,https://www.openstreetmap.org/way/230164902,https://fsvor.com/,sohrabfqirzada@outlook.de
Akropolis,64646,Heppenheim,,DE,https://www.openstreetmap.org/way/230250686,,
Haus Biegwald,60489,Frankfurt am Main,,DE,https://www.openstreetmap.org/way/230689315,http://haus-biegwald.de/,rudiger@haus-biegwald.de
Il Piccolo Mondo,64646,Heppenheim,,DE,https://www.openstreetmap.org/way/230754194,https://www.il-piccolo-mondo.de/,
Café & Restaurant Altane,34513,Waldeck,,DE,https://www.openstreetmap.org/way/231203257,http://www.schloss-waldeck.de/,
Cafe CALINDA,64646,Heppenheim,,DE,https://www.openstreetmap.org/way/231619768,,
Eiscafe Leonardo daVinci,64646,Heppenheim,,DE,https://www.openstreetmap.org/way/231619769,,
Trattoria Raffaello,35759,Driedorf,,DE,https://www.openstreetmap.org/way/231716597,,
Orangerie,34454,Bad Arolsen,,DE,https://www.openstreetmap.org/way/231787141,,
Cala Luna,35039,Marburg,,DE,https://www.openstreetmap.org/way/231797398,https://www.hotel-calaluna.de/,info@hotel-calaluna.de
Pizzeria Milan,35767,Breitscheid,,DE,https://www.openstreetmap.org/way/231836027,https://www.lieferando.de/speisekarte/milan-breitscheid,
Gaststätte Kuhaupt,34466,Wolfhagen,,DE,https://www.openstreetmap.org/way/231873304,,
Hong Vo,35423,Lich,,DE,https://www.openstreetmap.org/way/232115757,,HongVo@web.de
Wasserwerk Reinheim,64354,Reinheim,,DE,https://www.openstreetmap.org/way/232707855,http://www.wasserwerk-reinheim.de/,
Weststadtcafe,64293,Darmstadt,,DE,https://www.openstreetmap.org/way/232838154,https://www.weststadtcafe.de,info@weststadtcafe.de
Heustübl,34537,Bad Wildungen,,DE,https://www.openstreetmap.org/way/234469607,http://www.heustuebl.de/,UWollner@t-online.de
Hofgut Rimbach,36110,Schlitz,,DE,https://www.openstreetmap.org/way/234876171,http://www.hofgut-rimbach.de/,info@hofgut-rimbach.de
Café HerzGlück,63179,Obertshausen,,DE,https://www.openstreetmap.org/way/234894702,https://cafeherzglueck.de/,
Ludwig,63679,Schotten,,DE,https://www.openstreetmap.org/way/234976595,,
Speisegaststätte Orth,34621,Frielendorf,,DE,https://www.openstreetmap.org/way/235289325,https://www.speisegaststaette-orth.de,info@speisegaststaette-orth.de
Hessischer Hof,64569,Nauheim,,DE,https://www.openstreetmap.org/way/235337805,http://www.hessischer-hof-nauheim.de/,
De Baggstubb am Silbersee,34621,Frielendorf,,DE,https://www.openstreetmap.org/way/235867033,,
Bäckerei Wolf,37242,Bad Sooden-Allendorf,,DE,https://www.openstreetmap.org/way/235878064,,
