Business Name,Postal Code,Town,State,Country,Source URL,Website,E-mail
Biergarten Hirschau,80805,München,,DE,https://www.openstreetmap.org/way/72272787,https://www.hirschau-muenchen.de/,
Frauenberger Stubn,84036,Landshut,,DE,https://www.openstreetmap.org/way/72612654,http://frauenbergerstubn.de/,frauenbergerstubn@gmail.com
Bella - Roma,82211,Herrsching am Ammersee,,DE,https://www.openstreetmap.org/way/72684780,https://www.roma-herrsching.de/,
Limmerhof,82024,Taufkirchen,,DE,https://www.openstreetmap.org/way/72995467,https://limmerhof.de/,
Gasthof Rauscher,85126,Münchsmünster,,DE,https://www.openstreetmap.org/way/73500942,http://www.gasthof-rauscher.eu/,
Kapellenhof,91278,Pottenstein,,DE,https://www.openstreetmap.org/way/74011170,http://kapellenhof-elbersberg.blogspot.com,
Zur Friedenslinde,90482,Nürnberg,,DE,https://www.openstreetmap.org/way/74083033,https://www.zurfriedenslinde.de/,
Cafe-Restaurant Holzwurm,91220,Schnaittach,,DE,https://www.openstreetmap.org/way/74119300,http://www.mitten-im-web.de/holzwurmcafe/,
Berggasthof Giebelhaus,87541,Bad Hindelang,,DE,https://www.openstreetmap.org/way/74834393,http://www.giebelhaus.de/,Giebelhaus-Hinterstein@t-online.de
Berggasthof Einödsbach,87561,Oberstdorf,,DE,https://www.openstreetmap.org/way/75354236,https://www.einoedsbach.de/,info@einoedsbach.de
Rappenseehütte,87561,Oberstdorf,,DE,https://www.openstreetmap.org/way/75472593,https://www.rappenseehuette.de/,kontakt@rappenseehuette.de
Altes Forsthaus,90766,Fürth,,DE,https://www.openstreetmap.org/way/75919539,http://www.altesforsthaus-fuerth.de,info@altesforsthaus-fuerth.de
Edmund-Probst-Haus,87561,Oberstdorf,,DE,https://www.openstreetmap.org/way/75922177,https://www.edmund-probst-haus.de/,
Schlossbräu Mariakirchen,94424,Arnstorf,,DE,https://www.openstreetmap.org/way/76140060,https://www.schlossbraeu-mariakirchen.de/,
Pizzeria Colosseo,85080,Gaimersheim,,DE,https://www.openstreetmap.org/way/76236411,http://www.pizzeria-gaimersheim.de/,colosseo@pizzeria-gaimersheim.de
Hotel-Gasthof Vier Jahreszeiten,96149,Breitengüßbach,,DE,https://www.openstreetmap.org/way/76584757,https://vierjahreszeiten.de/,
Inselrestaurant Valzner Weiher,90480,Nürnberg,,DE,https://www.openstreetmap.org/way/76679721,http://www.valzner-weiher.de/,
Michelmühle,91217,Hersbruck,,DE,https://www.openstreetmap.org/way/76737920,https://www.michelmuehle.de/,serviceinfo@michelmuehle.de
Trattoria am Studentenwald,95447,Bayreuth,,DE,https://www.openstreetmap.org/way/76887055,https://www.trattoria-studentenwald.de,a.caruccio@trattoria-studentenwald.de
Berggasthof Hohe Asten,83126,Flintsbach am Inn,,DE,https://www.openstreetmap.org/way/77109727,https://www.hoheasten.de/,
Gasthof Schmuck,82054,Sauerlach,,DE,https://www.openstreetmap.org/way/77206342,https://gasthof-schmuck.de,kontakt@gasthof-schmuck.de
Fischerstüberl,83512,Wasserburg am Inn,,DE,https://www.openstreetmap.org/way/77361093,https://www.fischerstueberlattel.de/,
Delphi,97846,Partenstein,,DE,https://www.openstreetmap.org/way/77805070,https://delphi-partenstein.9gg.de/,
Forsthaus Dechsendorf,91056,Erlangen,,DE,https://www.openstreetmap.org/way/78391994,https://www.forsthaus-dechsendorf.de/,info@forsthaus-dechsendorf.com
Zum Hahnenkamm,63755,Alzenau,,DE,https://www.openstreetmap.org/way/78445023,https://www.zumhahnenkamm.de,antonullrich@web.de
Augustiner am Platzl,80331,München,,DE,https://www.openstreetmap.org/way/79817244,https://augustiner-am-platzl.de,willkommen@augustiner-am-platzl.de
Gasthaus Heubergstüberl,83126,Flintsbach am Inn,,DE,https://www.openstreetmap.org/way/79835785,http://www.heubergstueberl.de/,
Ochsenhof,95336,Mainleus,,DE,https://www.openstreetmap.org/way/79883698,https://www.ochsenhof.de/,
Gasthaus zur Linde,90518,Altdorf b. Nürnberg,,DE,https://www.openstreetmap.org/way/80274100,https://www.zur-linde-hagenhausen.de,info@zur-linde-hagenhausen.de
Projekt Gastraum,89257,Illertissen,,DE,https://www.openstreetmap.org/way/80891288,https://projekt-gastraum.de,
Gasthof zum Faßl,93083,Obertraubling,,DE,https://www.openstreetmap.org/way/80917846,http://www.gasthofzumfassl.net/,Info@gasthofzumfassl.net
Gasthaus Blumenthal,86551,Aichach,,DE,https://www.openstreetmap.org/way/81027666,https://www.schloss-blumenthal.de/gasthaus/#oeffnungszeiten,gasthaus@schloss-blumenthal.de
Gasthaus Weng,85777,Fahrenzhausen,,DE,https://www.openstreetmap.org/way/81086106,http://www.gasthaus-weng.de,
Meehäusle,97437,Haßfurt,,DE,https://www.openstreetmap.org/way/81175872,https://www.meehäusle.de,info@meehaeusle.de
BOOGIE'S BBQ SMOKEHOUSE,90441,Nürnberg,,DE,https://www.openstreetmap.org/way/82606604,https://www.boogiesbbq.com/,
Gasthof Pension Prinzregent,83250,Marquartstein,,DE,https://www.openstreetmap.org/way/82806343,https://www.gasthof-prinzregent.de/,info@gasthof-prinzregent.de
Café Pauli,83229,Aschau im Chiemgau,,DE,https://www.openstreetmap.org/way/82809318,http://www.cafe-pauli.de/,info@cafe-pauli.de
Breitenberghütte,83098,Brannenburg,,DE,https://www.openstreetmap.org/way/82814302,https://www.breitenberghütte-brannenburg.de/,
Berggasthof Hocheck,83080,Oberaudorf,,DE,https://www.openstreetmap.org/way/83231867,https://www.berggasthof-hocheck.de/,info@berggasthof-hocheck.de
Restaurant San Marco,90614,Ammerndorf,,DE,https://www.openstreetmap.org/way/83286003,http://www.san-marco-ammerndorf.de,
Kraillinger Brauerei,82152,Krailling,,DE,https://www.openstreetmap.org/way/83293801,https://www.kraillinger-brauerei.com/,
Alter Wirt,82152,Krailling,,DE,https://www.openstreetmap.org/way/83294718,https://www.alterwirtkrailling.de/,
Brauerei Kundmüller,96191,Viereth-Trunstadt,,DE,https://www.openstreetmap.org/way/83373471,http://www.kundmueller.de/,info@kundmueller.de
Der Beck,96114,Hirschaid,,DE,https://www.openstreetmap.org/way/83476484,https://www.der-beck.de,info@der-beck.de
Fallmühle,87459,Pfronten,,DE,https://www.openstreetmap.org/way/83507715,https://www.fallmuehle.de,info@fallmuehle.de
Schopper-Alm,83088,Kiefersfelden,,DE,https://www.openstreetmap.org/way/83530997,www.schopperalm-inntal.de,
Match In,94405,Landau an der Isar,,DE,https://www.openstreetmap.org/way/83693185,http://www.match-in.de/index.php,
Landgasthof Kraxenberger,83098,Brannenburg,,DE,https://www.openstreetmap.org/way/83890602,https://www.berggasthaus-kraxenberger.de/,
OLYMPIA BEI COSTA,96114,Hirschaid,,DE,https://www.openstreetmap.org/way/83947589,http://www.olympia-hirschaid.de/,info@olympia-hirschaid.de
Kesselalm,83730,Fischbachau,,DE,https://www.openstreetmap.org/way/84097007,https://kesselalm.com/,
Schlössle Restaurant,86720,Nördlingen,,DE,https://www.openstreetmap.org/way/84972234,http://schloessle-noerdlingen.de/,
Berggasthof Hahnenkamm,63755,Alzenau,,DE,https://www.openstreetmap.org/way/85474501,https://www.berggasthofhahnenkamm.de/,
La Strada,84032,Altdorf,,DE,https://www.openstreetmap.org/way/85478164,https://www.restaurant-la-strada.de/,
Gasthof zum Oberen Wirt,82205,Gilching,,DE,https://www.openstreetmap.org/way/85538046,https://www.zumoberenwirt.de/,
Hot Chilli - Events und Catering,82205,Gilching,,DE,https://www.openstreetmap.org/way/85538086,https://www.hot-chilli.info/,
König Ludwig Stub'n,83209,Prien am Chiemsee,,DE,https://www.openstreetmap.org/way/85840001,http://www.koenig-ludwig-stuben.net/,info@koenig-ludwig-stuben.net
Luitpold am See - Haus 2,83209,Prien am Chiemsee,,DE,https://www.openstreetmap.org/way/85840014,http://www.luitpold-am-see.de/,info@luitpold-am-see.de
Ludwig Fessler,83209,Prien am Chiemsee,,DE,https://www.openstreetmap.org/way/85840044,http://www.chiemsee-schifffahrt.de/,
IL PLONNER – der Dorf-Gasthof,82234,Weßling,,DE,https://www.openstreetmap.org/way/85853834,https://www.ilplonner.de,
Snack Haus,83088,Kiefersfelden,,DE,https://www.openstreetmap.org/way/86105550,https://www.snackhauskiefersfelden.de,
Gasthof Spitzberg,95138,Bad Steben,,DE,https://www.openstreetmap.org/way/86435294,http://www.gasthof-spitzberg.de/,
Settele Event,89231,Neu-Ulm,,DE,https://www.openstreetmap.org/way/86705337,http://www.settele-partyspezialist.de/,info@settele-partyspezialist.de
Zum Kütt,90762,Fürth,,DE,https://www.openstreetmap.org/way/86935547,https://www.zum-kuett.de,
Hotel Landgasthof Wallburg,97483,Eltmann,,DE,https://www.openstreetmap.org/way/87227684,https://www.hotelwallburg.de/,info@hotelwallburg.de
Landgasthof Freiberger,91289,Schnabelwaid,,DE,https://www.openstreetmap.org/way/87318144,https://www.landgasthof-freiberger.de/,
F.C. Würzburger Kickers e.V.,97082,Würzburg,,DE,https://www.openstreetmap.org/way/87849148,https://www.wuerzburger-kickers.de/,
Brauerei-Gasthof Laupheimer,87784,Westerheim,,DE,https://www.openstreetmap.org/way/87969722,https://www.laupheimer.de/,
Cafe und Restaurant Seeglas,83703,Gmund,,DE,https://www.openstreetmap.org/way/88089551,https://www.strandbad-seeglas.de/,strandbad.seeglas@gmx.de
Post,88175,Scheidegg,,DE,https://www.openstreetmap.org/way/88251909,http://www.restaurantpost-scheidegg.de/,
Ostermaiers Waldeck Restaurant und Hotel,95233,Helmbrechts,,DE,https://www.openstreetmap.org/way/88274631,https://www.ostermaiers-waldeck.de/,
Gasthaus Bichlmeier,86551,Aichach,,DE,https://www.openstreetmap.org/way/88286579,https://www.gasthaus-bichlmeier.de/,
Bockpfeifer Selbitz,95152,Selbitz,,DE,https://www.openstreetmap.org/way/88430114,https://www.bockpfeifer.de/,info@bockpfeifer.de
Windfelder am See,96135,Stegaurach,,DE,https://www.openstreetmap.org/way/88631528,http://www.windfelderamsee.de/,
"Landgasthof ""Zur Sonne""",87490,Haldenwang,,DE,https://www.openstreetmap.org/way/88692179,https://www.sonne-haldenwang.de,
Enzian-Hütte,83246,Unterwössen,,DE,https://www.openstreetmap.org/way/88700227,https://www.chiemsee-chiemgau.info/reisefuehrer-chiemgau/a-enzianhuette-1,
Hochgernhaus,83250,Marquartstein,,DE,https://www.openstreetmap.org/way/88700230,https://www.hochgernhaus.bayern/,hochgernhaus_chiemgau@web.de
Pizzeria Volare,86682,Genderkingen,,DE,https://www.openstreetmap.org/way/88840711,http://www.volare-genderkingen.de,
Cafe am Fünfknopfturm,87600,Kaufbeuren,,DE,https://www.openstreetmap.org/way/88998078,https://www.cafe5.de/,
Pergola,87600,Kaufbeuren,,DE,https://www.openstreetmap.org/way/89014098,https://www.pergola-ristorante.de/,
Schlossgaststätte Wellenburg,86199,Augsburg,,DE,https://www.openstreetmap.org/way/89061423,https://www.schlossgaststaette-wellenburg.de/,info@schlossgaststaette-wellenburg.de
Birkenhof,95233,Helmbrechts,,DE,https://www.openstreetmap.org/way/89254827,https://www.gaststaette-birkenhof.de,
Mykonos Blu,82362,Weilheim in Oberbayern,,DE,https://www.openstreetmap.org/way/89372903,https://mykonos-blu.eatbu.com/,
Butzn Wirt,83324,Ruhpolding,,DE,https://www.openstreetmap.org/way/89374687,www.butznwirt.de,
Maschys Midnight Bowling Center,97080,Würzburg,,DE,https://www.openstreetmap.org/way/89670842,http://www.midnightbowling-wuerzburg.de/,
Zum Hirschen,63897,Miltenberg,,DE,https://www.openstreetmap.org/way/89896619,http://www.hirschen-wenschdorf.de,info@hirschen-wenschdorf.de
Taverne Orfeas,85567,Grafing bei München,,DE,https://www.openstreetmap.org/way/89973147,https://www.orfeas.de/,
Fliegerklause,96450,Coburg,,DE,https://www.openstreetmap.org/way/90142172,https://www.aeroclub-coburg.de/fliegerklause,
Gasthof Fink,96450,Coburg,,DE,https://www.openstreetmap.org/way/90142226,https://www.gasthof-fink.de/,
Landhaus Schuler,86381,Krumbach (Schwaben),,DE,https://www.openstreetmap.org/way/90148634,https://landhaus-schuler.de/,
Cosy – Fine Asian Cuisine & Sushi Bar,90431,Nürnberg,,DE,https://www.openstreetmap.org/way/90501769,http://cosy-nuernberg.de,
Goldener Schwan,91058,Erlangen,,DE,https://www.openstreetmap.org/way/90882171,https://goldenerschwan-tennenlohe.de/,
Gasthof Krieger,93186,Pettendorf,,DE,https://www.openstreetmap.org/way/91106292,http://www.gasthof-krieger.de/,gasthof@gasthof-krieger.de
Landgasthof zur Quelle,82402,Seeshaupt,,DE,https://www.openstreetmap.org/way/91274738,http://www.landgasthof-zur-quelle.de/,
Waldrasthaus Karches,95493,Bischofsgrün,,DE,https://www.openstreetmap.org/way/91368537,https://www.waldrasthaus-karches.de/,
Schlosshotel Bad Neustadt,97616,Bad Neustadt an der Saale,,DE,https://www.openstreetmap.org/way/91609625,http://www.schlosshotel-bad-neustadt.de,info@schlosshotel-bad-neustadt.de
Klosterstüble,86459,Gessertshausen,,DE,https://www.openstreetmap.org/way/91660415,https://www.klosterstueble-oberschoenenfeld.de/,
Assos - Hotel und Restaurant,86663,Asbach-Bäumenheim,,DE,https://www.openstreetmap.org/way/91666452,http://www.hotel-assos.de/,info@hotel-assos.de
Gotzenalm,83471,Schönau am Königssee,,DE,https://www.openstreetmap.org/way/91760170,http://www.gotzenalm.de/,
Steigmühlen Stube,87629,Füssen,,DE,https://www.openstreetmap.org/way/91865557,http://www.restaurant-steigmühlenstube.de,restaurant-steigmuehlenstube@gmx.de
Nati Restaurant,97903,Collenberg,,DE,https://www.openstreetmap.org/way/91902154,https://nati-restaurant.de,
Rotwandhaus,83727,Schliersee,,DE,https://www.openstreetmap.org/way/91920694,https://www.rotwandhaus.de,
Landgasthof Pension Hartmann,85622,Feldkirchen,,DE,https://www.openstreetmap.org/way/92029714,https://www.landgasthof-hartmann.de/,
Föchinger Hof,83607,Holzkirchen,,DE,https://www.openstreetmap.org/way/92062542,https://foechingerhof.de/,
Gasthof zum Adler,86868,Mittelneufnach,,DE,https://www.openstreetmap.org/way/92285535,https://www.adler-zott.de/,
Die Wally,80637,München,,DE,https://www.openstreetmap.org/way/92926184,https://die-wally.de,
Gasthof Raitschin,95194,Regnitzlosau,,DE,https://www.openstreetmap.org/way/93127617,https://www.raitschin.de/,
Raab's Inspektorsgarten,91126,Schwabach,,DE,https://www.openstreetmap.org/way/93261093,https://hotel-raab.de/,
Märchenwald Sambachshof Café,97631,Bad Königshofen im Grabfeld,,DE,https://www.openstreetmap.org/way/93370528,https://www.maerchenwald-sambachshof.de/,
Taubensteinhaus,83727,Schliersee,,DE,https://www.openstreetmap.org/way/93450448,https://www.alpenverein-muenchen-oberland.de/taubensteinhaus,
Gasthof Klement,84424,Isen,,DE,https://www.openstreetmap.org/way/93456800,https://www.gasthof-klement.de/,
Bullhead House,95485,Warmensteinach,,DE,https://www.openstreetmap.org/way/93492027,https://www.bullheadhouse.de,
Historische Wurstkuchl,93047,Regensburg,,DE,https://www.openstreetmap.org/way/93576146,https://www.wurstkuchl.de,info@wurstkuchl.de
Trattoria Isola Bella,63811,Stockstadt am Main,,DE,https://www.openstreetmap.org/way/93580750,https://www.trattoriaisolabella.de/,
Alpe Oberau,87561,Oberstdorf,,DE,https://www.openstreetmap.org/way/93669864,https://www.oberstdorf.de/partner/alpe-oberau.html,
Gasthaus zum Haidforst,83278,Traunstein,,DE,https://www.openstreetmap.org/way/93895242,http://www.haidforst.de/gasthaus_zum_haidforst.htm,
Zur Gartenlaube,80992,München,,DE,https://www.openstreetmap.org/way/94125958,https://zur-gartenlaube.de/,
Asia Sunshine,86161,Augsburg,,DE,https://www.openstreetmap.org/way/94173939,https://asiasunshine.de/,zhaoguo@web.de
Cafe und Bistro Bassanese,97437,Haßfurt,,DE,https://www.openstreetmap.org/way/94243862,https://www.bassanese-hassfurt.de/,
Land-Gasthof Adler,91726,Gerolfingen,,DE,https://www.openstreetmap.org/way/94546596,http://www.adler-aufkirchen.de,adler-aufkirchen@t-online.de
Beim Grosch Weidacher Backlokal,96479,Weitramsdorf,,DE,https://www.openstreetmap.org/way/94704335,http://backlokal.de/,
Alte Post,83313,Siegsdorf,,DE,https://www.openstreetmap.org/way/94709917,https://altepostsiegsdorf.de/,
Katharinenhof,93049,Regensburg,,DE,https://www.openstreetmap.org/way/94726484,https://www.restaurant-katharinenhof.de,info@restaurant-katharinenhof.de
Hotel Luis,93047,Regensburg,,DE,https://www.openstreetmap.org/way/95003311,https://www.hotel-luis.de/,
Wirtshaus Melber,96135,Stegaurach,,DE,https://www.openstreetmap.org/way/95049287,https://gasthausmelber.de,info@gasthausmelber.de
Xpipe Kitchen & Lounge,97076,Würzburg,,DE,https://www.openstreetmap.org/way/95086059,https://x-pipe-lounge.de,
Gasthaus Holzheu,82544,Egling,,DE,https://www.openstreetmap.org/way/95097904,https://www.yelp.de/biz/gasthaus-holzheu-harmating,
Schliersberg-Alm,83727,Schliersee,,DE,https://www.openstreetmap.org/way/95194224,http://www.schliersbergalm.com,
Gasthaus Mesnerwirt,83135,Schechen,,DE,https://www.openstreetmap.org/way/95241707,https://www.mesnerwirt-marienberg.de/,
Ristorante Pizzeria Cortina,83022,Rosenheim,,DE,https://www.openstreetmap.org/way/95273554,https://www.cortina-rosenheim.de/,
Beim Häusler Wirtshaus,83324,Ruhpolding,,DE,https://www.openstreetmap.org/way/95383109,https://beimhaeusler.de/,
Shangri-La,93059,Regensburg,,DE,https://www.openstreetmap.org/way/95434130,https://www.neu-shangri-la-regensburg.de/,
Gasthaus zum Hack,87677,Stöttwang,,DE,https://www.openstreetmap.org/way/95582415,https://www.gasthaus-zum-hack.de,
Brauereiwirtschaft Zehendner,96138,Burgebrach,,DE,https://www.openstreetmap.org/way/95627437,https://www.moenchsambacher.de/,das-gute@moenchsambacher.de
Goldener Hirsch,93049,Regensburg,,DE,https://www.openstreetmap.org/way/95637696,http://www.goldener-hirsch-regensburg.de,
Meyers Keller,86720,Nördlingen,,DE,https://www.openstreetmap.org/way/95859068,https://jockl-kaiser.de/,
Dechbettener Hof,93051,Regensburg,,DE,https://www.openstreetmap.org/way/95928926,https://www.dechbettener-hof.de/,info@dechbettener-hof.de
Autohof Berg,95180,Berg,,DE,https://www.openstreetmap.org/way/95975450,https://www.mayrs-wirtshaus.de/de/home.html,
Mandino,97080,Würzburg,,DE,https://www.openstreetmap.org/way/96088318,https://www.mandinowuerzburg.de/,info@mandinowuerzburg.de
La Pergola,86368,Gersthofen,,DE,https://www.openstreetmap.org/way/96096472,https://www.la-pergola-go.de/,
Gaststätte im Sportpark Schwabelweis,93055,Regensburg,,DE,https://www.openstreetmap.org/way/96205095,https://www.gaststaette-im-sportpark.de/,sam.karl@t-online.de
Pizza Taxi,86830,Schwabmünchen,,DE,https://www.openstreetmap.org/way/96240393,https://www.pizza-taxi-lieferservice.de/,
Il Gusto,91161,Hilpoltstein,,DE,https://www.openstreetmap.org/way/96248051,il-gusto-hip.de,
Albert-Link-Hütte,83727,Schliersee,,DE,https://www.openstreetmap.org/way/96257977,https://www.alpenverein-muenchen-oberland.de/huetten/alpenvereinshuetten/albert-link-huette,info@albert-link-huette.de
Blecksteinhaus,83727,Schliersee,,DE,https://www.openstreetmap.org/way/96257994,http://www.blecksteinhaus.de,
Shah's Garden,93057,Regensburg,,DE,https://www.openstreetmap.org/way/96263284,http://www.shahsgarden.de/,
Gasthof Bachmeir,86674,Baar (Schwaben),,DE,https://www.openstreetmap.org/way/96268696,https://www.gasthof-bachmeir.de/,info@gasthof-bachmeir.de
Zur Linde,80638,München,,DE,https://www.openstreetmap.org/way/96393645,http://www.dbv-muenchen.de/kg/vereinsgaststaette.html,office@beingruebl.de
Zum Schloß,91058,Erlangen,,DE,https://www.openstreetmap.org/way/96437292,https://www.zum-schloss-tennenlohe.de/,spanferkel.fritz@t-online.de
Gasthaus Hotel Pilsenhof Entenbraterei,82229,Seefeld,,DE,https://www.openstreetmap.org/way/96716846,http://www.pilsenhof.de/,info@pilsenhof.de
Strandbad Pilsensee,82229,Seefeld,,DE,https://www.openstreetmap.org/way/96716847,http://www.strandbad-pilsensee.de/,
Io Valentino,63856,Bessenbach,,DE,https://www.openstreetmap.org/way/96742612,https://www.iovalentino.de,
Gasthof zum Gupfen,95180,Berg,,DE,https://www.openstreetmap.org/way/96772516,http://www.gasthof-zum-gupfen.de/,werner_mueller@VR-Web.de
DUHOK Grill -Restaurant,93051,Regensburg,,DE,https://www.openstreetmap.org/way/96818698,https://duhok-restaurant.de/,
Gutmann am Dutzendteich,90478,Nürnberg,,DE,https://www.openstreetmap.org/way/96831714,https://www.gutmann-am-dutzendteich.de/,info@gutmann-am-dutzendteich.de
Berghütte Bärenfalle,87509,Immenstadt im Allgäu,,DE,https://www.openstreetmap.org/way/96841602,https://berghuette-baerenfalle.com,
La Pineta,97074,Würzburg,,DE,https://www.openstreetmap.org/way/96874276,https://www.restaurante-la-pineta.de/,
Hubland,97074,Würzburg,,DE,https://www.openstreetmap.org/way/96874283,https://restaurant-hubland.de/,info@restaurant-hubland.de
Ristorante Il Tramonto,97074,Würzburg,,DE,https://www.openstreetmap.org/way/96874289,https://ristorante-iltramonto.de/,
Prinze Gumpe Restaurant,87541,Bad Hindelang,,DE,https://www.openstreetmap.org/way/96906349,https://www.prinzegumpe.de/,prinze.gumpe8@gmail.com
Zum Bräu,94262,Kollnburg,,DE,https://www.openstreetmap.org/way/96927965,https://www.zum-braeu.de/,info@zum-braeu.de
Alter Wirt Moosach,80992,München,,DE,https://www.openstreetmap.org/way/96955046,https://www.alter-wirt-moosach.de/,info@alterwirt-moosach.de
Gasthof zur Post,82335,Berg,,DE,https://www.openstreetmap.org/way/96958061,https://www.post-aufkirchen.de/,
Höflinger,80636,München,,DE,https://www.openstreetmap.org/way/96972977,https://hm-gmbh.de,
Sesselalpe,87561,Oberstdorf,,DE,https://www.openstreetmap.org/way/97008445,https://www.sesselalpe.de,sesselalpe@gmail.com
Gorialm,83229,Aschau im Chiemgau,,DE,https://www.openstreetmap.org/way/97030562,http://www.gorialm.de/,info@gorialm.de
Schlechtenberg Alm,83229,Aschau im Chiemgau,,DE,https://www.openstreetmap.org/way/97030566,http://www.schlechtenbergalm.de/,ingridscheck@t-online.de
Liftstüberl,83229,Aschau im Chiemgau,,DE,https://www.openstreetmap.org/way/97030582,https://www.kampenwand-liftstueberl.de/,info@kampenwand-liftstueberl.de
Bergwiesenhütte,95131,Schwarzenbach a.Wald,,DE,https://www.openstreetmap.org/way/97096409,https://www.bergwiesenhuette.de/,bergwiesenhuette@gmx.de
SonnenAlm,83229,Aschau im Chiemgau,,DE,https://www.openstreetmap.org/way/97121775,http://www.kampenwand.de/,info@kampenwand.de
Möslarnalm,83229,Aschau im Chiemgau,,DE,https://www.openstreetmap.org/way/97149053,http://www.moeslarnalm.de/,scheuchengerndorf@freenet.de
Altstädter Hof,87527,Sonthofen,,DE,https://www.openstreetmap.org/way/97233219,https://www.alpgenuss.de/alpen/detail/alpe-altstaedter-hof,
Sonnenklause,87527,Sonthofen,,DE,https://www.openstreetmap.org/way/97235635,http://www.sonnenklause.de/,
Berggasthot Zum oberen Horn,87541,Bad Hindelang,,DE,https://www.openstreetmap.org/way/97236462,https://www.zum-oberen-horn.de/,marie-theresschmid@web.de
Berggasthof Gaisalpe,87561,Oberstdorf,,DE,https://www.openstreetmap.org/way/97244150,https://www.gasthof-gaisalpe.de,zobel.gaisalpe@t-online.de
Berggasthof Blomberghaus,83646,Wackersberg,,DE,https://www.openstreetmap.org/way/97296499,https://www.der-blomberg.de/blomberghaus,
Feuriger Tatzlwurm,83080,Oberaudorf,,DE,https://www.openstreetmap.org/way/97463837,https://www.tatzlwurm.de/,
Tutzinger Hütte,83671,Benediktbeuern,,DE,https://www.openstreetmap.org/way/97575267,https://tutzinger-huette.de/,kontakt@tutzinger-huette.de
Brauneck-Gipfelhaus,83661,Lenggries,,DE,https://www.openstreetmap.org/way/97581401,https://www.brauneckgipfelhaus.de/,
Quenger Alm,83661,Lenggries,,DE,https://www.openstreetmap.org/way/97581421,https://quenger-alm.de/,marianne@quenger-alm.de
Berggasthaus Kotalm,83661,Lenggries,,DE,https://www.openstreetmap.org/way/97585120,http://www.kotalm.tk/,
Flötzinger Bräustüberl,83022,Rosenheim,,DE,https://www.openstreetmap.org/way/97765744,https://floetzinger-braeustueberl.de,info@floetzinger-braeustueberl.de
Berggasthof Gerstruben,87561,Oberstdorf,,DE,https://www.openstreetmap.org/way/97888199,https://berggasthof-gerstruben.net,
Augustiner am Stadtplatz,84489,Burghausen,,DE,https://www.openstreetmap.org/way/97937308,http://www.augustiner-burghausen.de/,
Fiderepasshütte,6993,Mittelberg,,DE,https://www.openstreetmap.org/way/98029976,http://www.fiderepasshuette.de,
Willis Blockhütte,87561,Oberstdorf,,DE,https://www.openstreetmap.org/way/98066646,http://www.gaestehaus-marlies.de/willis-huette/,
Christlessee,87561,Oberstdorf,,DE,https://www.openstreetmap.org/way/98206347,https://www.christlessee.de/,info@christlessee.de
La Pergola,86179,Augsburg,,DE,https://www.openstreetmap.org/way/98285938,https://lapergola.de/,
Ambiente,90455,Nürnberg,,DE,https://www.openstreetmap.org/way/98333503,https://ambiente-worzeldorf.de/,
Gasthof Seelmann,96185,Schönbrunn i.Steigerwald,,DE,https://www.openstreetmap.org/way/98340909,www.brauerei-seelmann.de,info@brauerei-seelmann.de
Gaststätte Faistenoy,87561,Oberstdorf,,DE,https://www.openstreetmap.org/way/98391602,http://www.gaststaette-faistenoy.de,
Alpengasthof-Hotel Schwand,87561,Oberstdorf,,DE,https://www.openstreetmap.org/way/98397141,https://www.hotel-schwand.de/,
Sennerstüble Besler,87561,Oberstdorf,,DE,https://www.openstreetmap.org/way/98397150,https://www.beslers-schwand.de/,
Berghaus Schönblick,87561,Oberstdorf,,DE,https://www.openstreetmap.org/way/98482972,http://www.familienberg-soellereck.de/winter/schoenblick/,
Berghaus am Söller,87561,Oberstdorf,,DE,https://www.openstreetmap.org/way/98483071,http://www.berghausamsoeller.de/,
Berggasthof Oytalhaus,87561,Oberstdorf,,DE,https://www.openstreetmap.org/way/98614468,https://www.berggasthof-oberstdorf.de,info@berggasthof-oberstdorf.de
Gutenalpe,87561,Oberstdorf,,DE,https://www.openstreetmap.org/way/98614477,https://www.oberstdorf.de/partner/untere-gutenalpe.html,
Bärenburg,97720,Nüdlingen,,DE,https://www.openstreetmap.org/way/98700466,https://www.landgasthof-baerenburg.de/,info@landgasthof-baerenburg.de
Pizza Trento,81547,München,,DE,https://www.openstreetmap.org/way/98875812,https://www.pizzatrento.de/,
TC 1980 Seefeld e.V. Clubhaus,82229,Seefeld,,DE,https://www.openstreetmap.org/way/99167926,https://tc-seefeld.de/,office@tc-seefeld.de
Pauls Mehlstübla,91475,Lonnerstadt,,DE,https://www.openstreetmap.org/way/99251709,https://muehle-lonnerstadt.de/,
Tannenhof,80935,München,,DE,https://www.openstreetmap.org/way/99268590,https://gaststaette-tannenhof-muenchen.xregional.de/,
Brauerei Schwan,96138,Burgebrach,,DE,https://www.openstreetmap.org/way/99320814,https://www.schwanawirt.de/,
On Top - Das Flugplatzrestaurant,95463,Bindlach,,DE,https://www.openstreetmap.org/way/99347452,https://www.ontop-flugplatzrestaurant.org/,info@ontop-flugplatzrestaurant.de
Wiley-Club,89231,Neu-Ulm,,DE,https://www.openstreetmap.org/way/99730963,https://www.wiley-club.de/,info@wiley-club.de
Brauerei Hennemann,96178,Pommersfelden,,DE,https://www.openstreetmap.org/way/99881496,http://www.brauerei-hennemann.com/,
Gasthof Schwarz,84561,Mehring,,DE,https://www.openstreetmap.org/way/99902404,https://www.gasthof-schwarz.de/,
